1687362359.276834, -39.309990863163414
1687362359.280042, -39.45791483752811
1687362359.28328, -43.405813255898025
1687362359.2863429, -43.502019931782485
1687362359.2893262, -43.093926258401694
1687362359.2925818, -43.34258666098387
1687362359.29565, -43.173569088540674
1687362359.29872, -43.340142805553555
1687362359.302065, -42.90176546701366
1687362359.3054879, -42.8739993270291
1687362359.3089228, -43.188790147205836
1687362359.313279, -43.131227813623624
1687362359.3165472, -43.57128390342184
1687362359.3202639, -43.43912647100317
1687362359.3231459, -43.211101273423004
1687362359.32797, -43.59180227176963
1687362359.331174, -43.35902507335105
1687362359.334868, -43.49882641644926
1687362359.33856, -43.00317605536725
1687362359.341711, -43.13629358229156
1687362359.344656, -43.46997382273478
1687362359.34992, -43.31470298452998
1687362359.3528378, -43.283915567700845
1687362359.355825, -43.266725918909984
1687362359.360163, -42.93236969262499
1687362359.3641732, -42.988065234617196
1687362359.3680289, -43.367473339849084
1687362359.3708658, -42.53057575920586
1687362359.37376, -38.4848601038816
1687362359.37761, -19.310544152893275
1687362359.380723, -19.132724416410987
1687362359.383986, -19.23592792113893
1687362359.386831, -19.09727794797442
1687362359.389636, -19.239753864316025
1687362359.3926709, -19.153587772949365
1687362359.395951, -43.34399864795934
1687362359.399456, -42.80785981948174
1687362359.402587, -43.177289431580455
1687362359.405919, -43.259275314398806
1687362359.4092212, -42.804516122269845
1687362359.412456, -42.98559288257757
1687362359.416045, -43.64489398895437
1687362359.418748, -42.96653911573165
1687362359.421389, -43.126875787828695
1687362359.424117, -42.95713633877746
1687362359.426774, -43.36984958850353
1687362359.4296231, -42.911130356998264
1687362359.4333482, -43.27660792858338
1687362359.436192, -43.137767666676226
1687362359.4392471, -43.11268617411888
1687362359.441921, -43.03846200014026
1687362359.444591, -43.25872469884008
1687362359.4479349, -43.448606348082485
1687362359.452179, -43.14945762456587
1687362359.455002, -42.99006986523386
1687362359.45803, -42.946663490827746
1687362359.460806, -43.222458702173995
1687362359.465017, -43.469986140396315
1687362359.4680462, -42.77430260813719
1687362359.4712582, -43.67864704567435
1687362359.4746308, -42.90187369883717
1687362359.47816, -43.051650449488896
1687362359.481799, -43.498709656745305
1687362359.4848378, -43.615112095040665
1687362359.487494, -42.97426126850957
1687362359.4904242, -42.9893450208317
1687362359.49322, -43.24772616904767
1687362359.496468, -43.14707776390517
1687362359.499824, -43.494193052053376
1687362359.502861, -43.04493425236339
1687362359.5060039, -42.89875989908435
1687362359.508828, -42.683394865724004
1687362359.51179, -43.78355634649247
1687362359.514883, -43.220806577069474
1687362359.5180538, -43.03864824183304
1687362359.521131, -43.08885660213866
1687362359.524106, -43.77147472380402
1687362359.527533, -43.623424167920426
1687362359.5321112, -43.354778388163226
1687362359.536679, -43.78922882667115
1687362359.539767, -43.17378366575827
1687362359.542849, -43.43725466544477
1687362359.546015, -43.29943346047571
1687362359.549325, -43.631189046127815
1687362359.553918, -43.35377975094004
1687362359.5571, -43.53925693721883
1687362359.560489, -43.4709775676479
1687362359.564023, -42.89297995631167
1687362359.5675561, -43.68464420826023
1687362359.571007, -43.26210716235866
1687362359.574174, -43.17139085529621
1687362359.577209, -43.818760094809036
1687362359.580571, -43.25022959792142
1687362359.5839622, -43.01863222750126
1687362359.587012, -43.35833867861726
1687362359.589788, -43.300941531362476
1687362359.592483, -43.24034441924444
1687362359.595277, -43.862176065597694
1687362359.598442, -43.65416858970907
1687362359.601713, -43.34233758667186
1687362359.6050482, -43.65368274260264
1687362359.608217, -43.618029640121904
1687362359.611167, -43.126282643481616
1687362359.614503, -43.62411874291652
1687362359.617527, -43.35977884794826
1687362359.6203551, -42.84360017117106
1687362359.623125, -43.71024116288368
1687362359.625918, -43.18806312726749
1687362359.629226, -42.981427526592135
1687362359.6323688, -43.31613886173406
1687362359.635493, -42.96507025203569
1687362359.638506, -43.08250147450612
1687362359.641479, -42.79469202496103
1687362359.6444328, -43.148731784177095
1687362359.647479, -43.21464911831492
1687362359.650391, -42.95523194837449
1687362359.654639, -43.28668220543548
1687362359.657297, -43.203435797930034
1687362359.660087, -43.15248894114318
1687362359.663292, -43.23030216457073
1687362359.6668081, -42.965069281288535
1687362359.669857, -42.91686120478211
1687362359.672622, -43.3150025581827
1687362359.675303, -43.23645256474719
1687362359.678187, -43.505799378277885
1687362359.6815119, -43.46841548069897
1687362359.684551, -42.817875290215426
1687362359.687396, -43.021079261306205
1687362359.6903958, -43.180916146773384
1687362359.693098, -43.34835580006394
1687362359.696119, -43.33886612255811
1687362359.699297, -43.294303660796956
1687362359.7023702, -43.37692468819029
1687362359.705631, -43.26377041837938
1687362359.7088819, -43.157749628454724
1687362359.711926, -42.94946646792564
1687362359.715095, -42.649149797090935
1687362359.71796, -43.093522031250835
1687362359.7206469, -42.94981142521521
1687362359.723155, -43.41634380600646
1687362359.725727, -43.12954054963256
1687362359.7282581, -43.127155971194
1687362359.731284, -43.05150713636447
1687362359.7340329, -43.24623886218216
1687362359.7366881, -43.674750435669615
1687362359.739182, -43.03871072176634
1687362359.7416608, -43.28608720384363
1687362359.744052, -43.38085742577065
1687362359.746996, -43.19494633229158
1687362359.749907, -43.3771274713697
1687362359.752666, -43.132516404342326
1687362359.756556, -43.34873764465235
1687362359.759138, -43.112286040952995
1687362359.761712, -43.46936000454459
1687362359.764467, -43.38950272830332
1687362359.767406, -43.39806482302795
1687362359.770439, -43.43523139917969
1687362359.7730591, -42.95825167903583
1687362359.775655, -43.41924835963583
1687362359.778432, -42.95362477832409
1687362359.781612, -42.872314583547784
1687362359.784729, -43.018803889220095
1687362359.7874901, -43.07261641755727
1687362359.7901912, -43.173155546036845
1687362359.792743, -43.44637110368534
1687362359.795635, -43.014631642250265
1687362359.7987561, -43.10165163945132
1687362359.8017972, -43.384977468266854
1687362359.804977, -42.93148297498877
1687362359.808319, -43.35086571452294
1687362359.8115919, -44.30116842312038
1687362359.81483, -43.46203364490429
1687362359.8177412, -43.35896132984327
1687362359.8204842, -43.44227831903207
1687362359.8231528, -43.493253883890574
1687362359.825669, -43.065106957128734
1687362359.828657, -43.24609511326544
1687362359.831773, -43.47889218935271
1687362359.83467, -42.96850339472064
1687362359.837402, -43.18218825720849
1687362359.840035, -43.74989802400659
1687362359.8427038, -43.456281460757424
1687362359.84544, -43.332330500752434
1687362359.848431, -43.878334022580496
1687362359.851467, -42.78002287223575
1687362359.854223, -42.60713992262939
1687362359.858368, -43.82721643398853
1687362359.861517, -43.45450284722393
1687362359.8647559, -43.699053971447306
1687362359.867917, -43.50931260039427
1687362359.871068, -43.4421335345659
1687362359.8740659, -42.70092412774272
1687362359.876964, -43.32682197127511
1687362359.880276, -43.20920139039609
1687362359.883571, -43.059817557072094
1687362359.886679, -42.81077597615529
1687362359.889529, -43.14421856163175
1687362359.8923242, -43.330017655924955
1687362359.8951209, -42.88617659673481
1687362359.899344, -43.093869621877054
1687362359.902606, -43.09426173460725
1687362359.905869, -43.403943834091116
1687362359.909248, -43.44114258469251
1687362359.912726, -42.97232684417341
1687362359.915929, -43.29611952628464
1687362359.918904, -42.92199428003612
1687362359.9217951, -43.39284182625423
1687362359.9245791, -43.24623954565594
1687362359.9274318, -43.6740872466521
1687362359.9307892, -42.733035262350256
1687362359.93381, -43.06489438791396
1687362359.936692, -43.764788048355705
1687362359.9393358, -43.17442290156147
1687362359.9419909, -43.01926770214862
1687362359.944751, -42.93664073013098
1687362359.94776, -43.14817299432726
1687362359.951264, -43.40703321180504
1687362359.9543622, -42.91781199765065
1687362359.9571998, -43.26358745260691
1687362359.961641, -43.26700804387892
1687362359.964841, -43.07148050414106
1687362359.967853, -43.09683936809823
1687362359.970779, -43.001979139927414
1687362359.973791, -42.89718469992758
1687362359.977105, -43.35526498782454
1687362359.980481, -43.18733281061587
1687362359.983983, -42.998787785120626
1687362359.9871209, -43.34337721441831
1687362359.99011, -42.843393349973965
1687362359.9931, -43.61475059053011
1687362359.9964092, -43.13806608612319
1687362359.999733, -43.295803996258726
1687362360.003188, -43.13641143999508
1687362360.0066502, -43.11763162663058
1687362360.00991, -43.53129973596058
1687362360.013333, -43.25357776552262
1687362360.016542, -42.86425741440972
1687362360.019476, -43.79157355504664
1687362360.022241, -43.21536631401146
1687362360.024908, -43.147281128356084
1687362360.027905, -43.131704176856815
1687362360.031123, -43.39649577475168
1687362360.034058, -43.06821681492038
1687362360.036798, -43.19031027282292
1687362360.039534, -42.85024043644289
1687362360.042239, -43.01793308963576
1687362360.045284, -43.462728900371104
1687362360.048702, -43.42901446866698
1687362360.051852, -43.38521758997756
1687362360.054757, -43.91181495284926
1687362360.057576, -44.13366561923657
1687362360.060292, -43.203800767920384
1687362360.064734, -43.29487975167406
