"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",
10392.60536040912,-92.22846178800000385,10364.48473668384,-50.67867229065599565,10815.17828794618,-50.905291844589996,9595.08005417909,-47.7484749404169973,9829.74022278412,-109.6869017845399978,12257.29686380693,-67.40134650567298975,7487.89842944833,-125.7384207089399975,14645.97000770073,-62.5899499894499908,12846.47204803553,-86.58889344221799385,15796.95643609779,-54.24142058104899875
15119.00055977429,-90.552062725718002,10945.49339214331,-53.7436747341349983,11007.27386159081,-53.2142637160790029,10000.806398046,-61.66320297837499685,10528.32123136719,-94.6803045936389931,13508.80582326158,-61.93294501162699785,8256.36100683936,-128.1765699253400038,14829.94395133116,-52.35755755640799675,13205.56773336292,-92.81219657123799,17806.46505530235,-50.79034583138999875
15660.47305093387,-87.13625479751900075,11149.27877435192,-51.06782435337200335,12147.7983365544,-49.5726559796139978,11174.87653233641,-47.43093303165500155,11005.31897980756,-93.3983967285559795,14540.72652617854,-61.44557493713099885,8594.70712804203,-131.0508749351499767,15638.73408011511,-54.0756744597560013,13530.3845355052,-81.21149967676799935,19602.12199163749,-50.75830814781299675
16102.62322286247,-91.8529435865249863,12219.3612614759,-55.37691250662699335,12760.76560774017,-44.9922426641399935,11769.34255153883,-58.6500020064160024,11455.03234775372,-100.6378964513500019,14779.53508562844,-58.36885871308899685,12060.66653681205,-120.1282333377299943,15843.93689593973,-54.6882679389860014,13774.31420536651,-90.61684478339299135,19780.72103720597,-46.65345280219399605
16509.80040340084,-102.7475481430400063,13333.47600044626,-49.20311832069700115,15182.10225167968,-47.38499081907499975,13217.48867298445,-52.49226946877199375,12193.16909280615,-96.0765500139209789,16032.61317962727,-58.7274139473899905,13022.05859211947,-124.771761090859996,16533.4498178613,-64.4755616179799913,17480.30484519207,-89.50402224880198755,21039.61704235834,-62.0903499911649986
16924.9467978885,-94.2785018252699839,13731.53700543392,-48.61253318860200045,16503.69235785979,-45.59273655044700017,14156.50727650792,-50.99502578639999205,12673.46090411057,-97.948828065328001,16460.61832758311,-59.8382812485789939,14038.60398115153,-131.4155626104599716,21495.48256526128,-55.2373169050089955,19039.85612441181,-82.9867096005010009,21594.74708504424,-55.6852705530150016
17157.25216454106,-95.0784148225749841,15237.38814601052,-47.292977771716991,17819.09485041864,-45.95653100615399452,15337.91267760324,-47.44390325332699355,13140.6141305709,-98.9290436586639995,19360.11698125942,-65.88444797424799025,16719.59907089876,-127.012256042909996,22722.62782033408,-60.1214737060879966,19642.67002878973,-85.31322523300198635,21918.17676296627,-50.20300935579899695
18693.11703032082,-93.4765616533489941,16422.07429916948,-50.1425528137509956,18526.06301697645,-56.1514340796589975,15782.63113255833,-49.85568784689799285,13835.88991155754,-94.0206113603439914,21712.17286883487,-61.82484924555899375,19586.75585992241,-134.4858473006199797,26077.75228326336,-54.5379457150219903,20255.92055281532,-83.26309866863499535,22340.21214761616,-57.6796838254980029
24920.54919579533,-106.5721350022499787,16910.5635855599,-55.46215517939799595,19302.18619208748,-56.8766938252149996,17293.03595124645,-48.1919951556590005,14401.51283508379,-97.1417744565870006,22221.70330617139,-51.9560985643589956,20805.06863859003,-131.0727710471599603,27598.67815213736,-52.81115564241099475,21991.79033113799,-79.28157036411297975,22819.20868968999,-55.15041607190200045
27077.82566454494,-88.3885404864479934,18134.94662154177,-58.36628039976099535,20118.74752566389,-43.90033431116098925,17621.69800891589,-50.7669138912829963,15463.06615138012,-98.9369854440489856,24505.57424968853,-61.46277081280000205,28647.6341039972,-126.87701650596,31699.079837462,-52.16334066642299645,23686.90068777296,-89.5834128022349885,23731.29819293029,-49.0806486451229913
