"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230428-17:05:59-83469)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230428-17:05:59-83469)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230428-17:05:59-83469)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230428-17:05:59-83469)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230428-17:05:59-83469)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230428-17:05:59-83469)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230428-17:05:59-83469)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230428-17:05:59-83469)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230428-17:05:59-83469)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230428-17:05:59-83469)",
45020.91087880412,-56.88902202714699265,40263.82004137239,-52.81343942256799535,41646.91122219487,-41.5769775769499999,39122.25114905867,-52.9050293655549948,35401.94356054725,-64.4388812105189854,34997.87849389303,-54.9584263927459913,41727.49023519583,-49.1208620036859996,48317.54185115377,-60.23986779545199935,46688.14235152766,-47.39821662399400255,37304.40971251713,-56.0358078920310018
45358.43416404417,-57.6922869120229931,41506.10053965124,-49.37934357814499695,43431.50393646426,-45.6283837095369903,39838.1586338635,-55.42284345323599815,37587.63164383479,-62.74187032911,36565.31558935736,-61.2380307511929939,42546.18167379172,-48.9525240250259939,49698.4734747991,-59.26874940418399235,46902.42614923496,-53.84045795648400175,39219.24560136903,-46.07251363324999692
45615.25248828193,-59.5751533549499894,41718.58304778069,-49.67894814309899215,44916.31416879719,-49.7657713834090031,40487.00632820825,-56.99711739783599265,39855.56188301385,-57.76395520659698925,37574.03389427155,-56.24365868325899925,45200.85491357338,-47.4312293933119944,50111.62416531707,-61.40448143571099115,48564.68887282764,-56.8072673372790005,39905.90272158767,-52.28883874096499065
46094.22883376113,-57.69484349669299635,43275.83415203989,-49.71168425885599605,48878.54694273769,-56.138345156545,41160.00069518235,-51.51284516236599115,42225.60418855903,-50.07077392493400205,38363.88885303694,-55.45315392057300105,45612.0601411018,-60.00546433278199715,50395.92155607941,-58.3481042383129986,49181.98072234371,-46.9466754824489952,40616.75077868507,-57.75682912218499585
49037.5314597099,-60.28360585418099025,46602.65551949807,-67.59359319161498515,49429.41330373369,-48.68138249163399655,43767.29032100378,-49.51070812485500005,44708.33794418244,-52.3923012263859957,38554.07311840638,-58.62412744883299325,49292.46604828757,-53.911902414772001,50785.86836531992,-64.18249268810200175,50601.55670645478,-47.80121013280199785,43063.58283411787,-47.4207581292049978
50249.33197507158,-59.2497825168450018,49861.70631039068,-52.571753051336003,49805.44658627055,-50.9645617771080024,44360.27164834756,-53.02942001944700205,45251.15733008226,-59.23594890278499725,38727.79467302375,-56.93240640892000195,52429.10665925348,-51.48207816032899565,52378.01788514606,-60.53525503964100075,51758.36835155636,-49.9798253309299978,44999.0731348748,-45.8023329493500027
50801.85754664631,-73.82645178302800535,54154.18907859975,-46.176088050687994,50241.18602407265,-54.32410428133499615,46769.67811891636,-58.85891818308999725,47072.71875171652,-52.42448895198599225,39486.78061383634,-83.64488440604898725,52611.47381277756,-54.38698535348599675,55046.68560869626,-61.13583998513300315,53204.97769038192,-48.55002808846799655,46279.74978043418,-59.3384905564649896
51408.65139732115,-56.47389579684899255,54614.25956238363,-51.7228346480449941,52383.23497552118,-48.24584883966899415,49015.62311440704,-65.4055418357339986,49468.2588748213,-53.6749493506579965,39868.77878729275,-60.77180724756199455,55340.33781749339,-55.6167627795899902,55836.78204246299,-54.8267807055549949,55243.02553674623,-51.2163833966059909,46619.19369356811,-67.59893942805697955
52722.78439248746,-57.3454391231559979,54906.76307773439,-51.28309584919099945,53437.36413785228,-48.90212594421899415,50201.79171407361,-54.69531216323998965,50553.51175465056,-61.11960955055099,41230.20533768368,-62.72990338885099935,56157.23793794897,-62.75123598354299735,56040.53191476841,-54.3297767730209953,55917.58356682182,-50.10291111826199975,48100.25660682009,-55.02662032717799415
52980.50073025558,-56.94440141506599655,55297.27632281938,-48.003410756311993,54442.36558514518,-53.26201616635400145,50504.5453993803,-63.81225904465600225,51808.54068449175,-55.09661749078699675,42522.25554500195,-62.47265548565299275,56427.19515824501,-59.24925126255199335,56372.96780046906,-50.815450276541,57114.91569415313,-48.34999047878399365,48475.82153304812,-55.7134199376390027
55772.00956779748,-58.8289819301909913,55754.71236922731,-50.48199475498400065,54820.98037973492,-50.25062590040599255,52709.66028449305,-60.2247973668630008,54881.28753843833,-52.343336711029991,45217.04521714784,-62.0513977845329944,57949.43227250886,-55.7089693340229954,57920.56235053509,-54.070027155473994,60520.13902662523,-48.97703462159199705,49453.63640144058,-53.41276169487998955
56102.48240098193,-60.6215510277500014,57763.46254926191,-55.4768975951829899,59349.67832279678,-49.67216972177899925,53218.46728502097,-55.4329141613389991,57083.75840879099,-71.1462045956589858,45672.93696686901,-63.8901139088909955,58787.32456612979,-72.42648906852599535,59295.32183816438,-50.6308422969829903,62498.01883551893,-46.9715671347769897,52251.80318662723,-57.7039869205759996
56376.77718963038,-59.985735895950995,58595.06113071321,-55.26812349135799685,59717.7980683504,-57.3586051654839932,53603.56381665396,-51.3302034540039924,62103.55611901649,-60.75877491503999275,45977.9567145753,-78.0733425570479934,60201.28207372259,-54.62091533625199675,59829.69332123822,-53.11225995969599,63277.74476727269,-47.0038617509779895,52609.51711381847,-54.04569614168399005
58199.24477242181,-53.4809463580830025,60187.64491853592,-56.05273468117898945,60396.9902781118,-42.74692905890299227,53948.44414858416,-58.27387047437998975,62373.23055062484,-52.6119748030569949,46443.0679862648,-76.9167830507819869,63743.61252132746,-55.677602019814003,60049.76646041332,-68.5712479195219938,65294.94069336885,-45.29954018789300095,53853.68436363704,-48.19801777849099255
58540.8086432692,-70.7894054516600019,61966.0260760499,-47.2589773496879955,60688.51958841288,-59.15421868322599125,55427.06149994675,-41.914298105745999,62869.3400107059,-59.39471113763099175,47190.84931330129,-53.3614227031239919,65577.89606284772,-64.6753919095509955,61842.39959605683,-63.7413440931379964,66441.99636139716,-52.39382453368199305,54704.64568359091,-62.1278969002430014
59448.84182060183,-65.0229493916390024,62458.50253366732,-53.47848394621399825,61136.88924371421,-45.97496438196199607,58112.02695234432,-48.6789985359109918,64073.27536787315,-51.82848826893498975,47854.25378226052,-56.172410692266993,67739.23477691932,-56.0717525081550006,64024.24033220812,-59.43477549413299215,69143.3059080489,-44.63092668161499425,55064.50866820169,-51.6233491720710018
60395.03353551031,-71.0862099811880054,63099.42272241677,-53.9910037246679903,61564.68640181197,-59.8254804038139978,59232.2794353966,-47.3270428396100014,67833.05367327407,-51.58290900087699505,48674.25874686899,-60.16147959410899635,68857.82867514575,-59.27771851717899635,65117.58222330173,-57.8493353083970019,69422.69154882068,-62.38553551147799655,56117.58135377083,-59.1642139338149914
60924.93561435176,-50.84443709922099665,63665.54893125963,-50.41874876445699255,62058.30202190801,-44.04611767395299165,59567.65015243826,-47.9530498496859961,68606.87278771435,-58.04246454944200175,49189.94356342643,-66.34028226876398535,69216.20193135721,-54.34470108130000175,65395.42192256306,-60.36703706038500155,70323.16344546959,-49.02865003797599265,56379.63541768346,-51.70559605458500115
61326.77027779487,-55.75139968352299015,64624.47125040258,-48.8587019836149919,63631.77152180359,-51.877918076553996,62623.36282653633,-55.3951110941289924,70787.1809814281,-59.05826099286299755,49488.29404702616,-59.825772976423991,70382.15895598488,-49.954601207259003,67825.7320737532,-55.93145259445299165,70745.06000086394,-50.71505194702299925,57901.89171071778,-55.61166018223700275
62427.7303559793,-57.10423116266599645,67629.54722700737,-52.33171772056799375,65311.32979142105,-45.91572131257500165,63527.78452587366,-66.83991912533599565,71155.1305816479,-57.9859018099909915,51283.66804422238,-69.3384867113179834,70595.09320150064,-54.3434101219090022,68129.78545282246,-68.59093941005698955,73002.18108381098,-49.6229509525309991,58602.67215554604,-55.7443530324160006
63842.46044192804,-58.8579065644979946,68066.71874857343,-48.364144054316,68638.3739763292,-42.54497185189499912,65946.7163414036,-57.88864758773199505,75825.80792095843,-55.17701220749400175,52983.2965056839,-51.96832080237199125,72092.14710617393,-74.9600960446209964,68502.97452200598,-55.67225336096399225,74471.51848392843,-45.9313185657450018,59329.33923368869,-58.98832564540199975
65332.19017510098,-59.5454422763079945,68430.96249822427,-50.22113873990399195,68894.14073479977,-50.02392281520599215,67056.13189812598,-51.4441504066819986,76698.52967162658,-53.81835979287200175,53731.73163211052,-60.0529047738299934,73396.15297602093,-65.62875350765099805,69988.76955081009,-63.55141603233099065,78346.40826510921,-59.19589365345099425,61091.86744393835,-47.0282282822110032
67226.27343456693,-60.9695513720599959,69265.72802693779,-49.22055203289899315,71516.29188904515,-48.7558481512590019,67595.63730349012,-52.9311603927200023,78693.31300195603,-52.57682388183299325,54024.72364041676,-60.4998282007530006,75017.75428682468,-52.6648005764089928,70548.9571699504,-64.66562335371199285,78560.49133490952,-48.06456002732899415,61666.28125331452,-50.52514926606698945
67482.58295431365,-54.6317693970649996,75668.59018988611,-52.5860154277589939,72216.10584612168,-45.49645022192800062,68062.3265880404,-56.2982940386930008,80693.1365691242,-57.40930038595999435,58953.06624732097,-68.70702201774699315,77437.41837593419,-59.54524379339999005,71128.59540640454,-61.5354712620760009,79396.3969786186,-46.1564422002559948,61844.18485374588,-50.10353083413500015
70559.86597533151,-54.87115274615399565,76757.62012518203,-55.6560243625509939,73075.89993894632,-52.1515115042069935,68389.15347656711,-46.9484030315669967,81432.57032170772,-58.92887774836898955,60390.82073210612,-62.2515497820379974,78557.02573036957,-55.6986280352429899,71982.26422488406,-61.0785501021459963,79573.95970850916,-48.78351593712199,62358.55111979456,-51.96288092828399365
70886.52737436957,-52.1527974713689984,77552.58588356597,-53.6438160536079918,73470.38587746405,-49.1247442359239981,69584.4005424649,-49.49166280687299475,82683.42727877099,-55.8827932130749898,62803.52843538129,-57.8189951283359985,80127.98236365666,-52.88343311416500095,72295.45291459515,-63.06913027354799765,81278.08562748881,-42.7061819956769993,62733.4014886096,-49.7761231419899983
71360.34163394217,-66.72424830261098785,78696.66167113013,-52.7934754177289986,73983.63034939512,-54.03662929288299195,70542.81870380966,-54.43255349764999065,83449.46359282903,-57.81677428806000285,63360.29740948586,-58.45408143710999105,80474.4894115373,-72.21392027026300265,72472.46267769576,-52.56691948043599875,82605.25633913614,-45.2617733369630029,68172.34043539532,-49.59453149511300275
72279.20278274394,-55.0316843999110004,78981.8299011254,-63.7702828325129898,74403.17642002226,-49.74511245671300215,70995.77440910403,-51.6739859508410005,84827.5938459109,-58.66504804289598935,63830.04593870276,-58.76032778865499015,81532.82478464273,-51.87964129732499415,73042.16553678844,-62.40804999537999705,83002.58695157287,-54.7380627319730022,70633.85438635519,-50.64954816223600155
72855.9567528559,-73.4008756083569833,79249.51122084354,-51.805300466532003,74795.62659543734,-39.9690888582929914,72526.59769128406,-50.7360084993320013,85604.68890829036,-62.989799795560003,67110.71029876123,-63.0989579827069915,85403.75397198788,-53.0716986489579907,74026.68268512271,-61.408636900001994,83243.22130292882,-50.8300912474470008,71010.80886192443,-56.3405849910389944
76577.5117825764,-55.15071646359500315,79673.2508513115,-56.1638438093609975,75208.27164580126,-58.33834868220999655,74043.92290854709,-66.649332388290986,85797.2653767621,-63.34657555378299755,68981.40827390795,-65.36497189181798685,86525.49301245337,-51.1792404422320002,74571.40091867032,-61.4368887668279908,84299.22112046013,-57.3907871975739991,73293.31899894538,-48.9150887627649949
77219.37425453205,-56.2348012966129997,80973.88489559512,-57.8678189790989986,77002.26474695285,-42.32308038534900145,75182.46911767024,-51.84926453323399165,86540.57550368094,-54.41586067593699715,69607.25116198597,-58.11287373740400115,89674.62893136661,-60.03134156942900265,75321.90588708803,-68.9950411233369889,84909.11488251799,-58.0526156196900016,74376.64224953347,-47.94230807944200005
77932.8848659829,-58.8115376056800014,81234.4238922218,-58.04124974150398925,77180.3538531664,-51.16101641178200035,77289.15957430283,-49.58171971627099575,89504.36067546876,-51.62094842600099275,69877.17742300349,-56.68540459224099925,91283.35297221434,-54.3836917015780014,76537.43817575989,-53.00367634852699415,85674.72485331332,-63.7960960523199956,74742.78964071762,-57.3883830192879996
78110.06885879055,-58.24197132031599705,84519.82348129358,-50.68326265187799585,77607.42575488511,-48.4360526873980033,77883.00197172067,-50.3937266259799938,91804.80438339395,-59.28162016680199975,72446.88324593859,-53.42609437878900265,92887.5746027632,-71.80402361477300105,76932.58709004691,-52.97218208542300005,88935.91164224841,-52.8541536710170019,74976.26666428427,-58.62032327427699825
