"Vector of RSSI per node LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230519-12:58:40-59336)",,"Vector of RSSI per node LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230519-12:58:40-59336)",,"Vector of RSSI per node LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230519-12:58:40-59336)",,"Vector of RSSI per node LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230519-12:58:40-59336)",,"Vector of RSSI per node LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230519-12:58:40-59336)",,"Vector of RSSI per node LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230519-12:58:40-59336)",,"Vector of RSSI per node LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230519-12:58:40-59336)",,"Vector of RSSI per node LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230519-12:58:40-59336)",,"Vector of RSSI per node LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230519-12:58:40-59336)",,"Vector of RSSI per node LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230519-12:58:40-59336)",
260.71428798305,-74.07828306669000515,214.64410698962,-69.4115668325229931,243.38063054392,-78.5321258716309953,187.12989334796,-65.15646683177899925,130.24296519135,-64.35562173841998375,232.75317629539,-66.0826663111569983,144.89041790184,-72.8328180714239861,275.31267918743,-65.77717115826698065,285.10360717844,-72.6951396707089826,195.12989438535,-59.7396905362149934
265.70247687268,-71.2337687107630014,235.6147305358,-68.84708019742498635,256.28009310131,-70.0798001793519914,197.66324948427,-80.7851813062659969,134.96525267724,-58.59277010357699535,236.77269629622,-61.75023774549399005,148.90993790092,-61.9146372626450014,281.8847702704,-74.3067158554179908,289.12312717892,-70.89190056126500375,201.6632504912,-71.4001269218489934
271.62169040599,-71.7723357982529818,253.45485304319,-70.924319772439986,285.36077847115,-64.4520238462319808,216.75575438534,-101.307866410840006,140.84569079334,-64.40228885328298225,244.9395697695,-68.6880445241110064,156.04928304427,-67.91452454051898225,292.58030679905,-65.165152467089001,295.05314391232,-85.18906976613399665,208.87732609044,-68.6739844693989878
278.31207716574,-72.75907504602398005,257.47437304412,-68.5574360050959794,298.53376949999,-75.08936909619200125,235.63425130426,-83.3272905972849853,152.04928161965,-55.83835178175600315,248.95909227433,-71.44761884732699275,161.58375566835,-74.37043434253800415,296.59982791947,-59.3686176156479914,299.7489120248,-71.680867087070993,246.0279697855,-64.60923207160098485
291.05314283383,-77.61953464710899175,263.380636162,-68.9171769504899883,302.55328949899,-70.77002262538300655,240.7726977899,-71.14727929262198785,165.41589200574,-62.6358308390719995,254.04749038215,-58.9470784533569938,174.24004347228,-66.81778955228398315,301.64704989544,-62.19651021324399635,303.83317956559,-69.567054759225982,250.04748978677,-66.83252778363700465
300.44802743421,-79.9630358455399911,269.94458828327,-73.5824004182960036,307.83318170104,-67.9577228025939914,247.36111077158,-68.59124901362397935,169.43541200532,-60.5805254975579996,259.38063490463,-64.3725553025549854,178.25956347135,-70.9275352147429883,314.78267915736,-74.1036801505449883,309.29754730379,-75.8685689452569814,255.38063430983,-76.52428760086399925
305.29754622189,-70.4073150544769814,273.96410828419,-75.1887604224189939,332.51896697725,-68.07495447486198235,251.38063329046,-66.071685175705994,173.59929418395,-58.11796719919999505,263.63074182713,-58.0656836788569988,182.81921788823,-81.4872157703729836,318.80219915849,-57.8955615982799966,317.92695690469,-77.169844794793988,259.6307412328,-61.8162329847619956
313.92695582072,-76.64945900590498655,279.06213053352,-69.0824299253270053,345.59791748276,-71.6160639449619791,255.91120730186,-79.2037630163050036,181.16108950511,-60.6208281654419918,281.38176274911,-71.2520941488849925,194.0514256368,-67.14570026827300335,364.39212611098,-68.76625799804398265,322.80220180211,-72.5165377129799819,264.18462497223,-64.9775306711029825
320.53376838842,-74.03317769526998385,295.8136586036,-70.3042422667009814,349.61744111761,-67.12305052229800125,260.28009573197,-72.05823501710099735,192.27082296766,-53.95318945095399925,285.40128274993,-59.79189446038499485,199.8185151864,-72.75379103811098925,368.41164611212,-65.0626908524489805,327.82282851359,-69.48879922621799175,268.2041449735,-68.64215894828097905
324.55328838792,-86.9730324079639839,299.83317860451,-75.1361193923369794,353.85643288665,-69.5235473440770019,264.71428858729,-67.38961533058198905,226.3999555915,-59.087650767661003,291.47591002573,-60.09356470989699485,204.87732449286,-61.9476367161619945,404.66583891693,-61.0557537205379928,331.84235240569,-71.04046386523998515,291.15578389686,-75.972787304953982
329.26709637053,-86.37248469550300415,305.57239835799,-67.22848909370100025,367.82461503571,-71.90135649743299925,275.61380670435,-73.72815372402399665,259.95120021827,-56.84627940916399765,296.58030752832,-67.85921953761999225,222.41071152979,-64.9182218175639886,408.68536193306,-58.25752143940400155,336.5189701891,-76.5014618879179975,301.61115123169,-63.9795757572070014
342.93943877308,-69.5144751894799808,326.70919528229,-73.8898995694160019,371.84413681411,-65.38140423871499225,291.10798373169,-70.65892200295598935,276.95869067831,-72.7224781763219991,301.83215691937,-65.51031462586800535,226.43899818391,-60.3580042323209934,415.4495229842,-61.26527422748299025,344.23178643608,-85.2002771243879803,307.75610992003,-67.4713413080179973
368.9954669191,-69.114520534918,330.72871740859,-77.4752805629090058,378.85115373653,-72.13234836045100425,295.74891144255,-77.23877671654199125,280.97821067806,-68.567144261992979,308.31009774355,-64.5952655916679815,233.16690104649,-64.52861921242100585,438.90363750674,-64.96177210387500605,348.25613052753,-65.36137467777999155,322.5090687638,-62.9365819127909985
378.46910002019,-79.94984392494498565,340.8682105776,-67.3126926828879844,387.63780093903,-70.8222448685550031,306.76444934041,-64.3755484423119808,287.47590869165,-61.5541580348239986,314.99980685676,-70.77196704891099415,237.18642104555,-58.1389702572199949,442.9231575079,-57.5865890950850028,353.59792149903,-78.46652248976698705,326.52858876508,-81.7069289042089789
382.48862001966,-71.3260892597529899,347.40954873953,-69.1355987313629893,396.25834702314,-66.17036373221498005,340.25612708302,-69.9501162766489981,297.64704908873,-59.6717821453029981,350.19128267905,-73.51970272764299315,243.3611089746,-66.51727180169999065,449.69076874894,-58.07464194962000175,357.8564361061,-74.8032962533449958,330.70919588536,-63.30632866966899965
390.898303969,-75.89625621956398015,357.34941962478,-69.8152618381029978,400.2778670222,-71.53658110760198925,349.85643080924,-64.7639193926879953,323.82282529243,-54.3922464071539905,364.01831524708,-65.9263655937329813,247.38063149222,-63.14036915026099435,467.39508094358,-62.9822957635809926,365.34942305486,-72.35149798555698885,334.72871801203,-64.43787057418299455
399.74284160061,-71.14631660404199885,375.31771799855,-67.5008220901480056,408.66584092192,-65.05743198438599935,353.87595554867,-68.91076996819100455,327.8423491839,-62.2505763224669975,372.35266016732,-65.04740887058599675,255.63073960738,-62.2751907984749946,471.41460094474,-58.48532055531799735,369.38735871681,-66.3555603547989958,340.23178403144,-63.51086101375199155
412.15832564919,-75.46755373234100235,379.33723799944,-73.1937639453149981,439.22214720704,-62.5930161770129983,361.38735567298,-68.8694518129599939,333.5729412961,-62.23695696158900125,386.89830122706,-62.472925477489994,259.65026274834,-70.32410339169399515,487.58399435574,-59.2414481581329963,374.20088050535,-71.90771801197598715,344.25612812371,-68.0998878866009816
416.61822468939,-88.42766086282699665,423.50426849757,-76.64646482378600435,446.77731431138,-69.37150917264600005,395.73238809191,-76.2930133369689825,362.18135669693,-61.0932115417529926,399.72331886242,-57.82467104642499555,283.67988564222,-67.33120866427600485,491.6035143569,-62.8363742818339969,387.96524666744,-75.3567803536139988,349.59791909631,-77.8770545960279888
425.02122645303,-73.9172988191390058,456.27989303905,-70.8892682396019889,451.40361134723,-70.3488600640509956,434.93245616156,-72.44975132131398225,366.20087669683,-55.37391342206399225,412.53008529555,-73.3418787705559791,288.50982376361,-60.4942322319869985,496.20196629887,-63.5085691122399961,397.37783564234,-70.3685920045169835,355.59452778301,-69.47319176491299655
429.04074974921,-73.15882471907099185,460.29941303991,-71.2368991110529916,456.52037898642,-64.73926228081799615,438.95197862219,-64.84393374908498205,371.82461519913,-60.59784576074500225,419.80206336396,-73.8942113601769959,295.84920274879,-70.53287417176599635,507.37654789627,-70.3158622912779944,411.80473083151,-74.74650196636699185,375.66957764139,-67.0592295571919974
433.61782053448,-80.7419807232469961,467.25789806212,-70.5584443515350014,460.53989898551,-70.3221505149329854,448.65264938615,-75.2746494368389844,381.04752860107,-62.7334305560119956,423.82158532774,-68.07615734518699905,299.86872274784,-62.9581848210619908,526.45214356354,-63.7133644207649891,476.19990405914,-76.69010870275400265,379.68909764267,-68.3358520131579891
441.69076777109,-71.9568559756000068,471.27742162442,-73.5903198389409848,465.10231425228,-79.9246775260049841,452.72684661435,-67.96216070552799215,388.85078681755,-63.2222675710449946,429.0212270208,-65.4284564691759838,325.26709411662,-69.3525279355409904,538.2934577318,-66.64511791860698485,480.21942538302,-87.8202051122089809,450.04931110121,-68.66327564760999255
445.71029106726,-69.79755735346199655,475.4146028052,-73.5304599397969978,473.39627175927,-73.9567445167209879,456.74636661461,-72.3261236902440029,409.54021542102,-57.06232350749499435,436.59474747886,-60.15001581475799215,336.23178236142,-59.7923096509070005,542.31297773297,-70.3907467817049903,524.4119186981,-68.3566097285489886,455.11980154232,-62.98624843532199665
450.7773175027,-70.02294588687198,480.19990444235,-68.2615192339529809,488.1824452446,-66.82611883303400175,462.13962201244,-65.45775361083798285,413.55973542099,-63.4750286552829974,440.61426747966,-70.38592335457900585,340.761824865,-61.82258748386399785,550.01478518896,-62.96336085627198975,529.23840394854,-69.93550060881798885,474.40559603801,-61.57807633614599725
457.08279257032,-71.4367880839699863,484.7842417232,-68.4147200635100033,492.20196524372,-65.6604938225989938,477.89137162572,-79.05487757474998,418.01377543024,-71.22250645187898475,445.69076834445,-63.946857583911992,351.89608922137,-62.33416747597600225,554.03430519013,-68.4558093591139991,533.2579252724,-78.87265810850300315,484.63650275761,-64.71758883658998205
461.10231256976,-70.2125272647070059,492.95324292949,-69.99522284700898905,500.1253790534,-66.11719362094598265,481.91089162597,-68.97755530299500005,423.80206396277,-60.70490633781999155,456.02557010556,-66.7893315844929985,355.91560922041,-66.84544076436398515,558.22280998069,-58.71186211754999785,539.75539571467,-72.19011981613198235,489.21086570212,-70.7767600079269809
466.13962351597,-79.75235895486198925,496.97276293034,-79.0287256056609803,523.99879769524,-66.99265603213800065,489.39096583524,-74.502932944539992,429.61781695823,-63.97039081429299735,460.04509010636,-60.3726731061720014,361.34942063826,-71.86539812106400375,562.37263778052,-73.3285954665749951,546.79497020719,-74.00953645447799515,493.2303863413,-68.92539013851700225
471.25790028925,-66.652209174811986,501.23038994008,-71.34708001787097905,528.01832243353,-76.4028750273439809,501.36144182882,-79.6867121275339795,436.25046467248,-55.0692943667599903,481.65144789064,-69.5459228039289881,365.38735629879,-70.88398770426499565,567.72937072797,-70.2495349064479908,550.81449278139,-84.88951510536099905,498.1209584201,-67.1936484379149871
481.83273001612,-75.4859994304210031,506.38373615891,-72.48200974364598855,552.12558829546,-65.1505911713360033,513.07243528244,-64.9851798883269961,465.32926944524,-60.65407014774099515,487.69007287884,-75.9195289024359848,370.20087808565,-67.8483526679729888,573.59223270332,-60.6141183040119953,556.12559157989,-67.9867992513249814,504.12538075184,-82.4659900929810019
502.02832411336,-66.6010156009780016,510.40325615976,-78.3725356028959933,556.14511363205,-68.2329411932460059,517.59332945324,-77.55007889371898925,490.10143690123,-64.1884766361919785,502.19150022937,-61.9520028816150014,379.89962443989,-68.0322399858959838,578.03004761459,-63.4099237523739984,560.14511691768,-68.00668370363200655,510.04784561899,-73.4236808564129998
506.04784411279,-73.06775761725998535,524.9140126663,-73.56789715769698975,561.39383182737,-65.4082094882089959,521.61284945347,-67.98428060317300465,494.12095690133,-69.3642324773239803,525.73036234218,-70.9540611155800034,414.01377486557,-72.8358456391659953,582.56868113604,-61.62526442908099935,565.39383511457,-75.72451255788399715,514.40325678149,-74.4307199749179913
517.22762991963,-74.15737534680999915,528.93353266714,-76.2462262962609994,565.41335716396,-74.1563041910259809,527.99880040715,-68.65645596039098535,503.77149517168,-68.7352511978959908,530.83062920787,-73.23243731295198675,430.69395214961,-59.9457994163829963,586.62268984431,-63.9963972448010023,571.06718457839,-70.0430955626619889,521.22763143101,-70.03968929897197855
537.9329228632,-72.62474542812699925,533.23840433771,-72.5306070038670041,579.07531782782,-61.6399788055960014,541.03011442546,-64.1180349958509905,513.69888607691,-69.1475148452829839,535.75539381006,-61.29193829305899015,434.71347214864,-80.2361939406439998,590.82011898165,-67.03449410142297875,575.08670457876,-73.4664019373680045,525.61285054028,-64.45578653897598515
541.95244286261,-74.6927168307549889,537.25792566203,-75.3388965255620061,588.0800367925,-69.92120678911300015,553.0694679978,-69.01761351800197955,517.71840607706,-59.22185366857799215,544.86720452957,-66.1421976697029945,438.93245676467,-68.8251291074229809,594.83964139688,-60.0380584598599964,599.07218641866,-72.28099633078798515,529.73036326666,-64.18904748189098065
546.31298102316,-73.9432225463129951,549.62840222074,-77.79406429445100435,592.60959386957,-63.8089339463939919,557.39382980958,-65.53572848759998225,525.22763179438,-58.10182798769800155,548.88672453036,-58.4441661590149974,449.47360652736,-75.983542664042005,600.60959700102,-57.65508762012899505,614.0147620198,-88.08846519406398535,539.64014211179,-66.56873523071598675
550.79497164096,-79.39107566549898785,553.64792350224,-64.60034408419897975,604.56241611428,-73.81935311900099325,561.41335454894,-67.42876265472199265,532.98223124641,-55.76778830018800165,553.62840224058,-73.605726780563003,453.49312652638,-64.7048163609389915,607.07218713874,-62.13855584086900285,618.51540676359,-75.25728078973500565,554.22280993059,-64.85283031628398455
575.81496705768,-77.27165810684499515,569.59223238328,-89.62814649716798925,608.58193611349,-65.1907210044199983,566.66077878869,-73.6623468136089908,537.00175124658,-62.96014328968600155,557.64792352203,-68.29836627560098325,459.11980294801,-69.10201356515298665,620.01042642291,-66.4188517084400016,623.99434252828,-66.8049769509399878,558.37263773054,-71.01928721987297855
582.62268891299,-71.4100437356590018,574.03004729416,-71.6468362875939986,613.5075998897,-63.8300217152389988,580.07929466493,-83.10755880849598015,541.25792624567,-61.16469057305499715,562.22281068715,-68.287100228107988,464.0450911577,-65.50308579811198205,624.02994642409,-80.38751190972999415,632.19770052531,-73.78810102577099855,571.51982871887,-70.79615009613399905
608.31974713845,-75.50539945909397925,587.64039314269,-67.04511149646199875,618.01476405432,-60.141823017221,589.66347627888,-73.88845013691999925,558.93155409827,-57.79449764080199235,566.37263848658,-68.00336944860899255,469.10231520101,-65.2505582698509838,628.50789414005,-66.35794612200399435,643.33036364196,-71.9805011129429883,577.69805774205,-69.24035893923399925
619.90249083629,-69.9033326204520049,591.65991314351,-68.03972241191598835,622.51540879684,-67.75218659468200115,605.48807788488,-69.0455541597549993,654.76676559499,-55.86215213327399425,578.5686807193,-65.1206864358509844,475.25790042773,-74.76011961332500235,634.98288532336,-66.46195217711698405,652.28252872338,-72.0358430736339981,594.70000914192,-70.58786273525299715
634.36769855994,-76.97459131531499535,596.60959667862,-87.44550292304199925,646.96430687964,-66.08484310003800005,609.50760038908,-71.72517474484800425,658.78628559535,-64.0438019836319936,642.59730236123,-65.2181920680110064,479.41460376447,-61.34773816855999925,644.51955369569,-61.40904359307999955,656.30204872371,-68.07836916290500515,614.40857329242,-66.90949583757199515
643.79236723058,-79.70349562827598755,603.07218681577,-72.65120028035400385,655.69152438468,-70.18445274091499155,616.31974923457,-73.90969352036998405,674.25215645627,-62.59927934191099985,660.53723337621,-66.5268771330389936,484.19990539944,-67.6514627810360023,648.53907369687,-61.8752546711260008,666.51393049678,-75.3302806554499963,620.48837409068,-69.37039505667999585
655.9476901154,-74.21495929103099315,608.19122293695,-72.13317168161498175,665.68198349582,-73.2759730166920061,622.01476679033,-68.68274367885697965,687.00478782336,-58.20738622176699515,677.36344692127,-64.96459552513698535,488.63650414667,-74.04438584486499015,664.51718772952,-63.45080941389599605,670.53345049711,-81.7466413396570029,624.50789409197,-79.8493635672290051
675.88599690466,-74.39696160182199915,612.31974852295,-71.042241869523991,695.61559911869,-62.28386410959799925,630.98288469541,-65.22452962552799225,699.42554823498,-53.3367845056159948,681.38296692204,-68.88181394180298835,493.21086458459,-60.58055279290999785,671.84688753869,-63.359662186695999,675.84689011526,-82.8234258281089805,634.73490641523,-63.8983916148679893
681.07255610754,-66.11860917877399375,632.40328327544,-76.4299129087069954,699.97776511828,-64.3090576367249864,685.55055671265,-66.82998158689500175,714.2356877168,-60.9788771556429905,687.71832294968,-65.87468900954800665,497.23038772551,-63.350483720428002,675.86641066397,-65.51482814674798735,679.86641323969,-77.53164971085899955,644.08471350845,-71.95667039717298475
691.87593224007,-73.75163905487599415,640.45440710263,-70.40043637637498335,703.99728511756,-83.6255372571820029,689.57007671282,-67.575454138734983,727.97070986964,-57.84966685431099605,699.53679264953,-62.31841693092599125,502.12095980155,-67.01644128535698975,689.71143902786,-83.02982218481398005,685.07255727965,-70.7332187666419825,653.02022207713,-71.45678044126299225
704.53836437249,-67.82832384526099615,661.5213116982,-67.67196732673198735,712.93871125188,-71.22201264504599265,693.71144114819,-89.98325632362198635,731.99022987011,-58.80566885507499785,716.17781752488,-66.09389378103600155,506.19150126206,-61.2197110641169926,695.65718456508,-59.7477833500060026,724.98759511905,-72.48199400456400065,659.87811248008,-71.3788226959879919
737.9600881588,-72.0781004703389951,675.69880094072,-71.52428253790398535,737.78299880927,-66.5008086462449908,700.9397012365,-75.6705925185590044,737.87277685278,-57.71561401595099,720.19733752565,-76.356485344319992,543.48183363693,-67.35185694282100125,708.93789400274,-66.1322958226299986,745.49660398432,-72.65576757138799705,675.73545082234,-75.89359960936098985
745.73103875626,-75.00921717824598975,679.71832094151,-70.1647561202919971,745.0144873581,-69.8545716248069934,707.14365863441,-73.7434825924050014,760.10775078801,-60.2739613045569908,724.86382525755,-69.1315098637469985,547.50135363594,-71.2874959570810059,712.95823241391,-63.62949444338799735,749.51612398462,-75.6739719054679935,688.93661749611,-63.33031869015699985
749.7505587556,-73.8981844135240064,701.29465232365,-70.41132060918900465,749.03400735743,-71.99894647993099255,726.36605605247,-69.49346328811299125,806.32889630887,-59.97234641199000265,728.98759525687,-72.04595455605698335,563.72936962479,-62.50418792589400115,717.30464802977,-63.66767407609898985,760.6616808,-69.14916145748099975,695.37766414689,-67.32060601147298925
