"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230503-15:41:21-12642)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230503-15:41:21-12642)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230503-15:41:21-12642)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230503-15:41:21-12642)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230503-15:41:21-12642)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230503-15:41:21-12642)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230503-15:41:21-12642)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230503-15:41:21-12642)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230503-15:41:21-12642)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230503-15:41:21-12642)",
9904.59020451963,-72.05147335731598425,10155.48086230028,-70.5993792281649914,18980.03117196384,-85.77402223033899955,7139.09516886035,-67.95283069288399225,11827.77791163619,-78.6465916929469981,15472.85700840073,-60.61285369915499615,10511.64360477936,-58.6496896894289958,11918.74577473153,-75.80075965195899785,10619.99767787183,-66.746102074568,6679.5944150487,-74.80135338481500155
10162.17507086084,-72.75809741096799105,12338.19475408977,-73.3461619778530004,21006.91812903922,-65.1199614757789786,7505.80032265443,-64.99373135496298885,12440.74518031796,-74.26275285968497955,15917.57546335582,-59.57370525310899705,11703.89584686173,-68.069382734339001,12399.03758603595,-83.27738844639998175,11966.62496390409,-71.42556545641798465,7073.65198699566,-63.5548984559689953
10639.17281930121,-67.5272661167939813,13080.91850128483,-71.0679025999070004,22265.81413419159,-69.90907178345798875,7796.07373527368,-67.75984634220799285,13925.55925687004,-72.4248043284789841,16122.77828168444,-66.0591523564299903,12185.8750589262,-77.6562629670629858,12866.19081500028,-75.94763810851100035,14019.75830389392,-67.65107739185100385,8064.93149525898,-63.78915905146899925
11779.6972967688,-65.75452983530900015,16473.84921592638,-78.72875383157398215,22550.3249659478,-66.1519057651629791,8470.0171794924,-70.04101954027098005,16606.55434661727,-67.2772703343409828,17633.18309786856,-57.23732498224399005,13437.38401337285,-60.77484813462299925,13561.46659598692,-77.98875454483999155,15201.16370248524,-70.52579295275998535,9151.13480641628,-72.8405417065189906
12433.15055399158,-73.0967854693489866,17317.00076087388,-65.13023807390300105,24834.19590946494,-69.99542029031300655,10641.24306084662,-60.1718630857759959,19506.05300029358,-61.8831009600709903,17961.845158042,-67.06836855162597975,13681.31368323416,-67.96671389091699185,17267.45723330848,-66.8684263092179944,16522.75380866535,-67.8634030486680044,9436.70372441539,-71.27831384227698635
12741.08934957222,-71.25701850544200475,17549.30612752644,-63.7534842178749981,26991.47237571055,-68.17399862986798065,11363.84530088586,-77.05937307035298975,20143.68471954778,-66.3728986828549805,19521.39643726174,-56.4375303628479938,14246.93660676041,-60.8143462780849969,18491.84026678635,-87.5847985522189841,17011.24309505577,-68.65568048037999885,10444.71726489973,-75.9873930820219809
13239.60568398995,-75.11274535608598015,19085.1709908022,-68.30996397574398285,27402.57493414359,-69.2585732997659986,12731.89932226129,-66.9911258415179985,22495.74060211523,-64.20132884793699165,19814.93884311106,-64.45164314395398705,15308.48992305674,-61.8700666188180006,20608.12411482535,-81.53656438372300355,21973.27583995175,-68.89705565818599065,11036.02005297319,-65.7197787019759969
15197.02407372556,-69.26643594053999185,20591.49365556854,-78.53289499103098565,27764.14938381272,-75.6903293451809985,13161.82152249602,-79.13365835934399655,22917.77598926912,-75.54486326221399375,20459.91468079911,-67.3554475897389861,16493.1760712077,-62.16536030784600065,21826.43689098897,-72.36917530352599185,22424.61310910335,-62.675547774950999,11630.48606967161,-64.9961935520740039
15738.49656989314,-77.0147782613779836,22137.29986448154,-66.9570134087229858,28270.01013371522,-83.1884546187689861,13472.7135856,-66.7745934089709861,23123.34580057616,-64.33580771182599255,20665.03165380709,-58.02926491760899785,16900.35325425007,-61.3699137744909959,22278.17909717029,-72.3399298873439986,22934.14354393587,-77.69683667698700415,13078.63219362123,-70.94558289191198215
19040.68051984222,-70.21722263548897975,23354.57937138083,-68.7021565135750049,29517.908017303,-68.23830760716100475,14978.5647311846,-76.20501797678400605,26478.47026350544,-85.09942959861899655,20843.63069937557,-62.87757153582599275,18215.75574680892,-70.82492558455999155,23899.46570236152,-70.63541121261798105,24025.37446302888,-69.1550032687150061,13403.44899826751,-79.6849853740089881
20573.68692561417,-85.2563743491699878,23654.8434532354,-63.19997548490898935,30660.83224253003,-64.39543179735699125,15162.53867481503,-66.23081107227599755,28490.56409068804,-69.9888153525059804,21456.88122089716,-60.82744497145900175,19851.86548490133,-64.68867331605397885,25369.6988973081,-90.9483739100219848,25638.81336663977,-72.47552418233598785,18218.146995495,-70.67167876507698985
21685.73581197072,-81.08935750751598415,25632.3853922076,-66.19863265355098725,31978.13134574485,-66.78833805563399985,15971.32879859098,-58.55241168169300155,28965.80994355552,-64.52216599913398885,23192.75099921983,-66.3080773018949966,21587.53393691002,-66.4532312890760009,26323.61331817799,-71.3862447895720035,25909.99647868554,-70.7913756069769986,20013.80393683814,-69.22930084975197905
22201.8205376629,-71.29173449722898655,29674.79516224022,-75.00303403658199375,32308.65652194687,-78.43701121250799675,16413.47897302358,-60.0676843077969946,30151.26816560607,-72.1870294955519964,26759.87579851275,-57.33565342705199415,21767.04263289854,-65.44565755302599515,27844.53918705199,-69.9515798336619808,26260.81996624956,-63.8549787279769985,21234.40780869814,-77.27859855183098125
22529.17490362678,-91.9362183405099809,33521.70889031126,-65.65503255798898835,34607.76472136458,-72.6555131705700031,17102.99189494515,-68.669519578441992,30644.3964354347,-73.1553591764069889,27322.2502154644,-69.48482971488598965,21967.29558781678,-58.99882236246199315,28799.76938358766,-73.42367574661699315,27507.83760245661,-80.16895936129898785,25419.05811666396,-73.3517035939079844
24224.28526026175,-78.06999862779198875,33977.84897282682,-67.202810164033991,35791.03118048991,-80.54256875792600535,18416.27825029152,-60.34852342866099635,30844.82786738404,-80.07138591530599535,28027.97661413742,-67.08348730341199925,22872.60592960222,-58.03826195578500315,29848.6105485954,-76.3306478028709988,27722.56206319098,-63.878655658166991,28658.45623873548,-77.10473237683200375
24569.84699697549,-69.28385428185498515,34587.75694833215,-68.1209730066740061,36799.7494854041,-66.4072490553309931,19546.81827791454,-68.8522166624489953,31212.32117056521,-72.17671626775700105,32128.37829946206,-63.61535311953200255,23351.60247167605,-77.0646055091839908,30571.146040117,-72.2961538613799914,28340.69493574219,-68.4268838683489944,28909.25883519333,-63.87234459941599565
25650.23487254738,-71.5067669258820044,35005.40389979355,-77.19115791868799165,37997.46316264975,-73.79094974585598235,20532.20852246509,-67.32505245006200285,32846.74653955075,-80.3658055305709805,32692.70640268987,-61.7920813643049908,24263.69197241235,-65.48654312465200155,31640.69969518803,-67.45131186591899535,29440.81482948842,-65.5344671836529924,30390.4254201772,-70.164120954064998
26834.69063855439,-75.8412762605659904,35401.32803793109,-65.21869894969498185,38991.45025095295,-70.0378896177350041,21843.31398612635,-73.97203023011499535,33219.61881536421,-65.5942496447109986,32987.43258167312,-61.8969500391689988,24649.83439784958,-71.15332296761400215,32754.49625149656,-75.47964883241098705,30051.2121982147,-65.7899300901189858,31143.98146019585,-77.2900650898139926
27616.32036619494,-71.732878841505993,36670.29782322251,-64.2428398685019883,39253.82064165582,-64.91352751185198125,26246.22837955176,-62.74971724595400215,34287.1931051751,-76.3154332032679858,34202.82713348103,-58.17166794334700315,25221.38975382183,-68.51510986629898505,34644.04355323426,-73.92119827313697975,31976.2997337962,-77.33699684445798505,31877.9193613915,-64.03314695541399685
28121.51208379058,-69.8020866204639956,38307.21571418292,-69.62870243329800215,40077.98516765335,-73.8628687756080066,27538.36315484685,-62.83010394234699415,34628.49169028822,-59.86615593391799425,34512.46815006873,-64.93487894149598075,26946.82177852997,-57.2051921388449924,35353.06337071934,-73.39390931901797855,32487.90852073542,-63.589844516328,32703.60668046625,-74.57724980261099255
28506.93030348532,-66.0948025454999878,40144.99969632348,-68.5425089359519856,43154.08255898891,-64.2688416229339905,27893.25441171562,-61.6267620061530008,34881.73080995214,-66.75956218401898905,34820.76504089827,-68.3312457416009804,29266.04893862716,-66.77589261449099905,36587.0930755201,-73.6930079723499883,33033.03841789216,-66.6734129312879984,35830.12319991907,-67.8199838087089969
28722.13456837466,-66.56771743433398555,40357.48220946093,-67.26977910802600015,44434.75919954029,-68.44717949500298435,28210.09221425667,-78.52412256631700385,35613.46432054891,-71.2169007457349889,35426.98227323891,-64.86044940048898835,29900.1504195612,-60.58445550623999025,38351.63223751161,-72.1272639601280045,34005.39682423043,-66.61627786590298655,36203.43321788598,-68.23695301227698415
32657.75698665552,-72.07754258175498265,41914.73331121613,-64.5990370213449976,45182.54053158478,-85.4134717948809905,28795.05432674889,-69.08300441049999535,36308.26924353948,-70.0341273841689824,36646.55513515836,-69.225299529099004,30471.33130744068,-65.98035182407599535,38877.02578304882,-75.2330896066600016,34901.33142203181,-75.24814947759298855,36891.552759824,-69.35305664105098315
33006.15326417779,-73.19015252274499485,43197.23507199037,-59.91323032847299125,46844.80325768146,-88.592681283529998,30273.16081748428,-72.88373062678698455,38223.10513239138,-70.0875177079579996,37436.41009392375,-65.6950371498769809,34071.65969797736,-60.0836781815529971,40223.89268960351,-70.17003717739598265,35641.20190678128,-66.82042335267300335,38208.06091286442,-66.447899332733982
33238.73210037818,-82.810671007781991,43608.44029951879,-71.97794523013098425,47360.4880742389,-69.73607633645198665,30631.78132574715,-67.3358493331039936,38854.11748311403,-66.7321439757419908,37610.13164603712,-65.4787838559169868,37872.18463630816,-70.00548278319999415,42008.4854013689,-66.69713287255700585,37125.16226756871,-82.7465630033850058,38894.71803558706,-72.87641859758198825
33789.86125989315,-71.32832252886097955,43865.25862626055,-67.2732765425139971,47658.83856034263,-70.3389538297939791,31114.77513800002,-59.5073296258029953,39116.00227306591,-70.4145483069999894,38369.11758434571,-67.88635193388398615,38071.44153234519,-62.84278136325299585,44077.4282642453,-71.3675123418749988,37315.34653293815,-67.5447052964269969,39165.46385275477,-72.10605777436799685
35303.18389953686,-81.30558704599198435,44344.23497424375,-73.45781739625098755,49454.21255503485,-67.03890914934200375,32131.88917526113,-65.2904520564709966,41504.94178838859,-66.3567902836149981,39274.43134764182,-60.982121651810999,38787.34901715002,-66.0458052297989864,44542.5395359348,-73.72501204799399905,38055.91240208981,-64.95328366086400225,39679.36841234183,-65.477574034187995
37288.52367651928,-83.0631328359879998,44683.67888988168,-81.7182662678419828,51153.84101649637,-79.6858824233810023,32546.03372694413,-61.87830769726799905,41991.6984904159,-65.5308507664829844,41721.26340307462,-61.71764757299600005,39133.46680503323,-60.581537518647991,47801.59032682741,-69.18835749493899785,38603.88990620997,-70.20730410235600485,40613.83481267736,-70.16638627470999235
38565.77752482042,-75.3539333677580029,46164.74180062966,-67.10666867386299805,51902.27614041899,-66.6645264520759893,32917.38078489765,-70.0361792280269808,42932.95739030733,-66.60981265255497855,43164.90455927396,-69.37770133863699555,40375.74730080808,-65.6065707860989844,48237.32975962151,-74.6945063344780063,39825.71028353207,-77.9876830269609794,40910.86101653932,-79.24592939171998285
40467.09295304762,-66.846203073683,47545.67342177099,-63.50739645481600315,52753.23746287686,-80.5944055738270035,33954.73432191025,-65.22143593997699875,45348.99380831861,-64.1170704281239805,43502.42784451401,-62.658602413293991,41194.43874190797,-67.9287882388179864,48540.0834474322,-74.7563237160379966,42432.9999068495,-64.85906058968799905,43323.21459156866,-71.9595056294290029
41350.3271438618,-94.2649670346069964,48630.92629909625,-66.5900313785249976,53113.10044748764,-80.10180917130298875,35636.6080948499,-72.76960487603099605,46012.39827727784,-69.02493981931598885,45323.98926364427,-59.22294314541399255,41634.3370492182,-66.5710211009759971,50745.19833004095,-78.7912903206340045,42982.23736601663,-66.29188154692798185,43779.10634128983,-66.3240819356869905
41941.79101409858,-78.80007972700499825,49885.95523144144,-69.66084972880099685,54398.18792449828,-81.29064245704898875,36787.36088570597,-72.9535829074479804,46387.96320350587,-69.7117394297769975,47719.52938674905,-61.42949725698800005,42414.66287088088,-63.6523817960089955,51254.00533307287,-68.00067812800000385,46944.47013995713,-65.9059079636469958,47459.5122509796,-65.8845080040679815
42803.84562521656,-77.33335762549799565,52958.70208538802,-71.3824827404379785,55945.78247706831,-73.0660326464029876,38179.05552414445,-69.07520071704698225,47365.77807189833,-66.27289600228598925,48132.68007977102,-65.0841662822599856,45699.20718675029,-61.1262819958119931,53292.05317943718,-67.211441819274995,47495.33650095313,-68.159203331008001,47835.54553351646,-71.8645198125829834
43916.8435335166,-89.44151349262997955,53349.21533047301,-64.8806295901970029,57320.5419646976,-75.16350857215098785,39170.92042746223,-63.7639066519190008,50502.41868286424,-63.8430717478429981,48416.97746802936,-67.8517618957010026,46519.21215135876,-71.09845927106499605,53966.61120951277,-74.09168707544000625,50293.50328613978,-72.4504285567039969,52128.02830172553,-70.4079360456489948
44221.86327871889,-72.6980787283920048,53806.65137688094,-63.87236654884199515,57688.66170524322,-75.38381657989100375,39843.91479443633,-63.2858623768009918,50684.78583638832,-66.7479789409999851,48806.92427726987,-65.15119301962099005,47136.50399837083,-66.9534339174759905,55163.94333684408,-80.2950650033149881,50651.21721333102,-68.7921377778120014,53151.11897335831,-71.9811784974559995
47165.16590216366,-75.2868410858799844,55815.40155691554,-69.7309870220229866,57908.73484191432,-71.49389864480500005,40838.93879538864,-68.05780781735100475,53413.64984360815,-67.9777563671040068,50399.07379709601,-52.8343927288049995,48322.6726005414,-70.1012815053790061,55995.54192079938,-67.0339669051959956,51895.38446314959,-70.889038828509001,54204.19165892745,-67.95591200600398435
48376.96641752534,-74.25301774854298705,56516.1820042478,-84.9084900036870064,59687.1159994283,-79.3874634342819829,44189.28952007512,-65.15756113262898435,54230.54996406373,-75.1122295710569855,53067.74152315021,-62.67775789015799125,50464.72155449393,-64.02302606371299,56337.10579164677,-75.7841478896399959,52188.37647145583,-76.09928482338699455,54466.24572284008,-77.03738401214098955
48929.49199160407,-88.82968701472699955,57930.1395118406,-67.1029162714129936,60179.59245954972,-81.21862579697898315,44813.82589061706,-60.92062115405599315,54500.50718185577,-67.1217084917790029,53857.83795691694,-62.42873127679699485,51518.85071432103,-64.67930316826300425,57063.77286978942,-73.54211592203898785,52648.44695523971,-63.35430279820199905,55988.48283710393,-77.81953101454800475
49536.28583727091,-71.477131028548001,61472.46995944547,-72.74933821601697975,60675.70191963078,-75.8794434947489829,45028.10968582036,-61.96732063985399435,59520.30489208127,-69.94484526494298375,54188.31079010139,-66.02127579283498425,52523.85216161393,-69.03919339039799725,57399.14358683108,-67.5668682025199983,52940.95047059047,-70.47508179232698885,57108.73532015621,-78.22293389526299705
50850.41883744522,-72.34867435485500635,62431.39228109242,-70.2874017271250008,61879.63727930203,-73.94455848628899705,47274.05468131104,-64.3201950079210005,61702.14563073656,-68.81145674326100425,54462.60557874984,-58.5495781468589908,52902.46695620367,-66.02780312444897935,58345.33530424356,-75.6818049832969844,55143.42134094313,-63.1674357258900014,58871.26352790187,-74.1401589081249878
51108.13517270934,-71.947636646765005,65436.46825769721,-64.36450494340198225,65639.41558470295,-71.0098445969659903,48693.63066792611,-61.52586208670099635,64982.80999329903,-67.0087443530739788,55984.86186928016,-55.4572251863759928,57431.16489926553,-82.3234902145119914,58636.86461204064,-74.09637830293499375,58548.64467091123,-73.73973114639400665,59445.67734228604,-65.5480236923980041
53899.64401025124,-73.94133485049400155,65873.63977926327,-64.48346235304100535,65943.46896627621,-67.13354239678898215,49850.44231052369,-64.4173148411520058,66853.50796594175,-72.1569002581889831,56822.75416290109,-58.75882386468599335,60486.8775733636,-61.2627590685639941,59085.23427234997,-81.7524226440619938,60526.52447730093,-69.12832878631900235,59939.29296488608,-75.05197023515398735
54103.39388255666,-68.71813219253698405,66237.88352891411,-69.79842904948398515,66316.65803545973,-70.5187345657959949,51297.05164684525,-64.8415575195389804,67479.35085652377,-64.90369424304600425,58260.50864768624,-59.23950647580299725,61266.60350261336,-58.7234493297129913,59513.03142543973,-70.56494412329098485,61430.94617914226,-85.7843559221129791,60208.96739649443,-75.14868958942500375
54435.82976575331,-74.98897112764998925,67072.64905512363,-66.82705801615199425,67802.45306175984,-71.7275502740809825,51682.14817847824,-71.4629914424529883,67749.27711503729,-74.2268057984819903,60673.21635096141,-63.57468904747499015,63685.5353206473,-59.964164752348992,59690.93502587109,-83.3795920968200048,63110.50444625572,-61.3192613652060031,61623.69748244317,-67.22903252623598265
56258.29734854474,-75.317837752462992,73475.51122057595,-69.2859244076659875,68362.64068090015,-68.8260124710729995,52027.02851291244,-60.67038305553400315,70318.98293546839,-66.02154579608699665,61229.98532756998,-59.29605152973400075,64794.95087736968,-63.93068531784498965,61264.40452576667,-77.712949920244,66437.54863366787,-83.1712699548180009,65973.05631533028,-84.599491733500997
57850.88113636745,-64.5914914765709793,74564.54115587187,-66.29395479874898435,68942.27891985829,-70.5473408318430014,53505.64585926703,-60.79012465399600255,71836.30815273142,-66.3658893116249826,61775.15973476451,-63.93553347566400175,65334.45628273382,-70.8920675856539899,61734.15305247957,-72.325705009651983,66693.31538963444,-65.6558780748640058,68434.57026629015,-77.88837927295600125
59643.51427201096,-70.233988974717988,75359.50691175181,-76.95902730935199515,69795.94773583381,-68.45591717567998535,56190.6113141686,-78.49442435271097875,72381.02638627903,-65.160527211184984,62868.50162836212,-65.3160553857370016,65801.1455672841,-63.65552127847999455,63223.88278815651,-77.47781383671798465,69315.46654387982,-62.009017892822001,68811.52473935539,-71.83117317259498665
60157.88053555564,-71.50717671605400455,76503.58270181997,-62.3552999721759986,70109.1364255449,-68.4431410528769958,57098.64448899723,-74.31469630238598225,73131.53135469674,-66.60962286927099265,63146.34132762345,-66.14712254065000225,66127.97245581081,-60.40246904220899155,65654.19293433865,-70.61105659960099925,70015.28050095635,-69.46905202221898875,71094.03487637634,-67.30124430294699755
60532.73090437068,-66.88537306477999755,76788.75093181524,-67.0966704595689973,70286.14618864551,-69.71596106674400035,57633.01597457507,-62.77826843957500075,74347.0636433686,-82.2913983200649848,65040.4245845854,-78.9695210790099789,67323.2195192046,-62.4767370617660018,66428.01204627493,-78.44542850726600105,70875.07459378099,-73.0848880343409914,72177.35812946843,-72.6627243456739788
63094.33253717092,-85.1179220131329825,81563.8061545244,-75.8336518140110056,70855.84904773819,-81.31690630337899935,58312.20818433647,-78.79122888223898225,74742.21255765562,-66.89421451947299565,65296.73410683612,-55.7563631095299994,68281.63768305336,-72.2475503326909913,68608.32024249268,-70.1173264287909885,71269.56052979472,-71.33147473659099065,72543.50552065258,-64.95107590392200315
64241.38820519923,-73.39504944020598,83188.93187548254,-67.0200726485369953,71840.36619607246,-73.9505628481309995,58842.11026317792,-58.5494560002720019,75318.08393671728,-66.9415480797999861,68374.01712785398,-61.05727950218799515,68734.59338834773,-72.077636774886997,68976.26984020848,-74.45738485270499015,71782.80500422979,-67.68032556161099905,72776.98254421923,-68.2101441475020064
66942.69774934697,-83.65268135705198885,84134.72777536624,-68.5355034970120014,72978.91240519561,-80.90085168070299885,59243.94492662103,-63.45641858457399535,75670.07360968945,-68.3206681221730034,68700.67852689204,-59.33076858437100015,70265.41667303176,-66.262255118072005,73646.94718202301,-67.85241650720899975,72202.35107485693,-62.3886860241879899,73278.11244233146,-74.66084909030899975
67222.08339262275,-72.28897345400298465,84521.40372906346,-67.3875760700250053,75085.6028618282,-68.02470646477598825,60344.90500730946,-66.8358005389889908,76578.39984555633,-67.0834920406159936,69174.49278646464,-59.53391466272299205,70980.53226382206,-70.525923547759987,74519.66893269116,-74.5517162449299914,72594.80125027201,-76.08424693200799965,74171.66329891383,-69.54651785260199375
68122.55528927166,-75.55979215018200505,87782.59051799855,-61.53160578251799935,75303.58062312024,-72.9924726468499895,60985.82519355491,-65.1788884669379908,76771.63146954258,-65.8185767096179856,70093.35393526641,-65.1559129900259959,71383.72579155477,-68.5233619378190039,76514.45226051661,-81.83949859635399065,73007.44630063593,-67.418698169996986,74369.262276924,-78.6595710500619983
68544.45184466601,-70.57895443137499535,88158.07770430744,-63.3206017655849959,75679.44525674204,-72.18765353306000035,61551.95140239777,-67.058227705343995,78286.47009744113,-64.26483875410897875,70670.10790537837,-57.11605489162400295,71924.59022955084,-63.170662418671,76915.65281888613,-66.8524539157619981,74801.43940178752,-72.053609216067002,74608.03445758198,-70.20377719135899475
70801.57292761305,-71.57538320123799705,88480.05835734662,-76.8057802450140055,75856.62924954969,-64.8886615960489904,63386.23494141403,-67.77111363611098205,79491.22485059526,-74.03789065872098235,74391.66293509887,-61.5755286464270026,73047.13023268214,-60.3493447331889993,77273.46424513083,-79.5067006488710033,74979.52850800107,-71.21756470816598005,75148.4932603413,-86.06861822728598075
72270.9103277305,-75.38798700093698785,89300.28530185091,-65.40687774036499015,77468.61241682319,-69.23959276136699235,65547.57365548563,-72.37013952488999235,80219.01192031822,-65.84408136401398775,75033.52540705452,-64.54624879524698125,73942.34674325238,-63.3992260824999929,78574.09828941445,-71.9674390980039786,75406.60040971978,-66.09642042856600565,76161.40142085491,-65.48036640136999125
76145.80010640728,-74.8020835102509803,89753.19889269658,-79.4009309687180004,78128.88530598786,-69.23923714587900215,66666.16755371206,-63.0395458226900016,80430.28207068221,-67.713618443548995,75747.03601850537,-55.6559070506069984,76045.59345569132,-73.48708558723799875,78838.5095075426,-71.29840608451399905,76447.47332805585,-64.57324337862098655,77732.358056646,-74.11008368857099485
76781.66627895848,-68.61701324459400535,91399.04474923474,-71.26327816191198365,80317.9563360423,-80.70262435170900485,67024.54081242752,-62.55411719571100075,83223.43775885994,-72.4646773307409828,78832.46685068644,-63.95800096464299125,76259.67652799563,-62.35575196111498965,79099.04850667328,-75.29407866786698355,78447.29689522402,-66.15062562927400315,78047.41536654919,-75.7760003643359991
77074.76274142532,-69.637947254807983,92374.95326902425,-59.5601823054930006,82702.02964134577,-86.3415849536650054,68190.49783455119,-71.0792451519409949,83637.94292863348,-75.4243182274649936,79183.37710210271,-62.7296958619700004,77095.58216669671,-61.70836907989999505,80426.21921331261,-70.42946917386899465,79186.73064530354,-76.3976677792239795,78359.36451278926,-75.09792725852099675
78053.60568166424,-72.7818609206539973,94564.42267322533,-77.5644790464729963,83311.92340590763,-74.835739876215001,68403.43208257095,-69.36022594415300075,83928.78908276931,-63.37640050740999675,80187.38883763978,-74.18289190511498505,78899.94371250171,-67.0499308281089836,81235.09960244751,-73.00932775915899215,80437.58760487081,-69.42963551090198825,78926.90769910597,-64.56355530948297855
