"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-16:55:12-47656)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-16:55:12-47656)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-16:55:12-47656)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-16:55:12-47656)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-16:55:12-47656)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-16:55:12-47656)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-16:55:12-47656)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-16:55:12-47656)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-16:55:12-47656)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-16:55:12-47656)",
161819.86966044025,-125.6741290658600005,143548.05469198272,-111.1592751868400054,148577.22714430399,-106.8207972383199828,149607.68754103211,-112.4073162653999981,134718.63193689012,-117.9018489326300025,182640.65819822207,-119.6867953055499921,152182.1806209214,-120.8603928698800015,175618.4903479989,-113.544349906899981,138101.25624435672,-117.6197043841299882,157096.45655963887,-115.3742628933299835
165364.84464457381,-123.0559358002199981,144742.78277953248,-117.3082386734899951,152345.78343217753,-109.5702454707999887,150153.41208728093,-117.247418998260002,137042.99428886231,-113.6184093433499806,183552.30288549355,-123.1826376328399982,152363.67354680331,-124.1273815024700008,176447.34819353626,-115.1471988034599856,140192.67437411851,-113.6910180955599965,157975.37339029725,-119.0288267616899981
166004.83972371858,-122.42024151068,145692.46880615092,-119.8575481830999927,152597.8161718126,-109.6135586146899921,152643.85669051009,-118.7553362948899856,137881.83696038612,-123.0898496567500041,183929.25935801107,-123.8292017813400031,153991.02683217923,-120.5867510401400006,176624.15058314541,-111.7130206627099933,141775.345842717,-111.1511133574499863,159264.28351421163,-118.8521442858399832
166380.83657280864,-124.9036833739600066,145946.58226804592,-118.725051492659986,152942.65460263878,-106.2049433464199804,153886.17034639853,-113.9862531120199942,138337.21973781509,-113.6775384410800025,184137.69112622115,-117.2826669910699872,155296.10075798036,-120.7130134837599933,177288.30485998043,-101.8172585787899887,143668.05686846966,-119.7041016077999981,159666.49417400345,-118.9850287447099785
168466.87475455277,-125.9278030432299993,147683.92573765535,-112.7584346918000048,156630.98787040835,-110.1480406725299868,154158.55289036714,-119.2405969783199845,139232.04650922124,-118.1446505651200023,184790.80367522677,-124.9260109408299962,160131.04457761549,-119.0266255605799865,177467.58863859224,-116.0991748140399972,144707.50382764333,-113.2594174133299981,159848.78559979956,-116.2951449744899997
170273.13344756153,-125.3053989949700048,148097.89344747343,-107.1965475722599873,157127.63412412813,-113.6750755623699825,156254.36230151574,-118.8162774496699962,145821.85279486346,-122.7990982252499913,186255.02921736269,-118.4559495707700018,160558.4315150182,-117.7238118777299856,178074.03446642096,-117.0136372806599917,145815.51145887435,-112.1521326166299839,160141.46558246913,-115.6057263420399857
172132.13972088812,-117.2135111809899962,149356.34105503615,-114.6580487497099904,157321.75602712613,-103.7808945363499896,159326.81883711861,-115.2813149230399853,147101.90999524239,-122.6262061465199901,188018.46112887294,-121.0507373316700063,161562.22220365744,-115.678424770429984,179756.0666367516,-111.6902727124799805,147084.77225243735,-119.5657018362799982,160632.39138035096,-121.2249180855399966
172590.47439933758,-118.153566733229979,151503.91943144555,-111.044927891829985,158156.81329555289,-114.5467840633999966,159636.50715020104,-115.4047832685899943,149626.72695483556,-117.6846077503900001,188321.68880731576,-122.4637993481899795,162098.32865997887,-122.5634891930199893,180135.24549060779,-115.2193789110299914,147434.33229723781,-118.964980170309985,160932.3143993142,-119.8576707454699882
173088.1567526397,-118.2569326174399857,153823.70554374538,-116.5419202426099895,159864.72781429867,-114.800481601059999,160153.85212907381,-115.2459623942299908,151248.88217512966,-118.364982015319981,191432.17108170187,-121.9632685357299803,163845.52113372834,-129.4914560839299606,180784.32866663573,-113.6407589737100063,147661.05689221822,-118.512243397419979,162227.33313468021,-116.0531037895800063
173454.79503151339,-123.6776766386300035,154113.50369094327,-114.6532889471799872,160257.64290309398,-104.5519298532599915,163121.39202272051,-115.8172637018699897,151544.04708774755,-117.4422981570599798,192279.77387401753,-119.8631970465600028,165621.98060197162,-113.6745836211100023,180992.83016079992,-107.4797297458799785,150520.28425689778,-117.8408657049599806,163343.96050111777,-118.7065863599899837
174612.3598447094,-118.9081040335699977,155732.0850536269,-114.9976384933499953,161176.52506989928,-110.0641774653099953,165499.23698875989,-113.7161972589200043,151762.06705251747,-119.8595889893399825,193510.57515589939,-120.1111150720399787,165849.39846573551,-117.3761868350100025,181476.98092377554,-109.175168107189989,151520.55953303798,-120.4225860279800026,163712.29080694803,-119.358314847399981
177933.19727293829,-121.8349748022500018,156164.17409541287,-111.9235287415999945,161697.39538547844,-107.4492681434399795,166982.40588577887,-122.8287924549800032,153205.18036718277,-122.4085068266900005,193785.714713803,-125.864080653010006,167217.97059148999,-124.5912023185099993,181654.60883102636,-115.5363172844400023,153358.68059212496,-113.7698018252299898,164343.15921303992,-122.2661629682699806
179467.65448189006,-116.9692125746799997,158505.5117330507,-111.3928442552899863,162126.61359070586,-114.224273577779996,168378.66543974969,-118.9285575737299888,154126.15675125875,-115.2939637492000026,195391.97200220206,-124.1995164164799798,169854.75520732727,-123.1825048401900057,183916.02863337192,-120.1834860694700063,156834.62968853915,-118.8751354528199892,164929.8813417427,-121.4983702095599932
179704.27238879273,-125.2967619488399857,158759.59340403477,-115.7097964947899977,163756.4279374208,-112.8253005869999863,168971.05331674296,-122.0516557794099976,156442.93519570639,-120.5548321723599935,198147.09700888619,-122.6944382246799985,170242.76494823651,-124.0542851264899862,184127.02859200069,-113.6563445487099951,157342.39096677306,-121.2511730477299913,166651.28271409874,-118.3275665737099865
180418.94336461425,-125.2619979164699937,159522.19129783808,-117.6203222298299803,164011.36353616839,-113.5475239448499845,169605.89771402751,-122.018182909429981,156674.22012494336,-123.2267940249699901,198746.52637315811,-120.2958951876200041,170757.48555111842,-115.5724823484499945,184633.99400049111,-108.7192393659800015,158321.32896646037,-115.9207221202499903,166902.27935664221,-117.0943241608299837
181121.2687457081,-121.2619375620299986,160882.60313531371,-115.1222514718299972,165754.92681396631,-112.1554587749899946,171511.16716130146,-114.8547712750399791,161216.67305130247,-124.9610052651700011,199934.35440878937,-123.7547506381199862,171426.51754480649,-118.8102950375899805,185558.8611760268,-115.291158330309997,160179.15139732887,-120.7875750106499872,167428.89454854905,-111.9395683621399935
182867.15813976592,-120.3585987303499957,161597.20786122065,-117.062353702519999,165931.99044681628,-106.7872997138200046,171731.64961999414,-113.811923248109991,165017.61618819713,-124.3982673299999813,201370.75150521391,-121.2695353363999966,172064.93953567771,-119.0643556626099832,185788.67640468953,-114.2657723206999941,160804.9580872222,-114.7449153580499792,168367.28808034853,-112.31313309683
183431.74376362691,-118.5497506051199816,163307.99294952345,-107.6248880790499808,166137.50181597666,-106.1632882405500023,172472.70856552087,-114.0576599047799956,168142.06404452856,-118.5159433829300036,202598.34790240927,-116.754488928499995,173478.13605453827,-125.0182405048699931,186401.23315668248,-113.5939569952599864,162055.18915247139,-122.4080636640800032,170657.3649287065,-118.8796846658199791
184558.76042338937,-119.7590302516499885,163595.1383442081,-112.4459212827199788,167424.79731360125,-113.9069170187800063,172868.47654840768,-117.3226843175999926,168775.17032586732,-116.7895616103299966,203847.487461151,-123.9365604218899926,178811.96137065435,-119.1531105891699832,186813.71516397212,-112.1973400129599834,162301.27155367675,-113.5366546819599872,171856.8697409286,-112.7927835847700063
185364.66564542034,-124.6140078039099986,163854.22645254466,-113.9165731848100046,168199.32998013576,-113.1591644455199907,173070.92102706869,-114.7878050480899782,170683.04356999108,-121.943173793710002,205109.3461755293,-121.6250480498599981,179256.00374860235,-118.3336255623199801,187617.99991417875,-113.1859129713099884,162843.00042774028,-121.904579420779981,172862.17816837558,-115.5068004272199852
186111.52462409808,-116.4823558584400013,164041.88098390061,-116.2737989845499835,170170.71864337061,-111.9673666497599808,173731.73309813606,-117.769141319059997,171344.28081621972,-115.1098190007099898,206273.12623877344,-126.5003577602900005,181881.88819317431,-128.7673698670499785,188363.75344686804,-108.9885643243,163534.86342134128,-114.6009300595799795,173663.88115483859,-111.5481571752700058
186713.29065605278,-123.5142278283099977,165359.93932885323,-115.2385187361300035,172168.59232345605,-112.679377287220006,174156.73068043346,-119.1462060858399918,173449.34547329941,-120.4730158093699966,206611.32387135647,-128.9735553728800136,183613.84929241118,-123.298248266929988,188565.47788898791,-108.2416815454400019,164270.45473623538,-115.8948106902199976,174022.66810080833,-119.267800879800006
186954.56967952294,-126.6331647752599845,165771.7852492112,-109.2235129245700019,172375.72142150304,-109.953462560939982,174330.50897515556,-109.5880587410399865,175351.69867593364,-123.1426591986999876,207242.51081493193,-117.8835517720899868,185341.68659120975,-117.7228877535899863,189614.83384992279,-110.3951156024699851,167026.62423672745,-117.5749867293500012,174634.31675976985,-114.3082637028699931
187633.51174949299,-120.7290732518499961,166638.95580972252,-114.019434602819984,174521.4111186646,-110.74059145324,179066.16911343118,-118.1995509419400031,176823.58907732786,-114.4751253509599844,207606.45614047097,-125.0881918263399935,186489.14624913325,-123.2073229231799865,191520.19508625304,-115.9391044976800055,167294.92659705587,-115.9954827082399897,176588.71715844069,-114.2040782443199868
189143.62102711998,-122.6701297321399975,167705.55431307809,-118.8816192120700062,175392.97078507709,-115.7103602402000031,181547.61814226705,-124.5435539349199981,177054.73809854914,-117.1934563599099868,209485.83226721316,-124.7072737828700036,187918.42067633776,-118.1526891113599897,191692.76443478531,-115.9312559644399977,167606.64142825761,-113.8526559561699963,179478.04062010843,-123.2408282659899891
190218.15477260757,-123.2948151652999792,169274.67738488843,-114.8556496835900016,176108.34151829179,-117.9618421175599957,182006.66455783047,-116.5164723310099926,178236.55505860419,-125.6568318548000031,210243.98449848781,-125.5572636423700026,188426.23936002211,-114.8418429578499904,194430.31032323623,-103.3090016808199887,168012.16231028991,-113.75464729331,179777.41623775526,-120.4604392286699972
191536.01439480447,-117.9971303035799788,169812.76122520989,-114.3389049004099997,178367.43766092729,-103.8237914117999875,182230.90533511942,-123.059957124489983,178704.82961066165,-123.8642846957199875,211544.5901428585,-121.7304337568199907,189881.77382170166,-121.7772955927199797,194800.54061590721,-116.7314168920599965,168416.77726170464,-117.7056338909999903,181572.56786520229,-115.2321500262899856
191926.5580324623,-121.4474086598799823,172187.9758251082,-119.9708298224900028,180510.63223051725,-117.6355993358999962,184992.92660891807,-117.0875713990899948,178965.68918634035,-116.8075015579200051,212549.60662952589,-131.4089176111999673,190928.22498697519,-123.211836130259996,196711.42900384538,-110.5351981404099883,169736.34283561534,-116.1070632626299921,182724.68851116765,-111.4028643258099857
192143.21324215405,-127.0251190743299785,172625.19955517229,-115.9907571331099797,182652.16779908649,-112.3787978785699973,185962.44747105183,-123.2194269235899921,179894.49314168648,-121.3081392965499953,214768.88699078827,-125.6285404164299843,193408.0843896385,-120.7453282247699913,198724.22987257115,-115.4293203359999888,170924.66865906594,-121.3847959576099806,183286.24613323019,-110.1352504538199919
193135.81011613332,-125.5033143649199867,173755.42789384631,-115.3561163595399813,183235.37749229082,-103.3836283227300039,186376.24705926036,-119.3327515862099798,180574.33442957058,-115.3687144503599876,216154.02551587809,-122.7831224875699828,194387.78123766276,-110.390992939939991,200307.27517467012,-104.7137920757799914,173816.01318326318,-121.5593097716499918,183987.86517068418,-114.7736375100199946
195163.34004225585,-124.6324065401499862,177279.97985456835,-113.4674851715599853,183558.67688093349,-106.5289091039699937,186649.47373403515,-121.4656410865399887,180822.55952677563,-115.5847026189699985,223597.18615453927,-125.7445465964199793,195721.90948086291,-122.7245147897500028,202217.89225143379,-119.2996753134399903,174409.38054977054,-124.4220444371399875,185917.01595534834,-113.9168437813100066
196468.30460260017,-117.362976646499987,181299.48758825102,-114.1775269293000001,185568.00531373001,-117.0908505605299862,187724.07315275333,-115.1942580359200004,182079.74531282301,-119.435921820109996,223861.53109356995,-122.7747521741700036,201152.61772355896,-128.1000598058899977,204217.29747060805,-118.0430824967599785,176119.15524316289,-118.2223891032799937,188082.04685041715,-118.9944532099999885
196727.7513301912,-120.3948510131500025,185583.10247674616,-117.344474126449995,186797.69121624435,-107.3789521646099838,188251.93545693373,-121.805835935779981,183019.95090469443,-121.8099464309399872,224836.73911508404,-119.3325386245599868,202327.99857227176,-120.2216709423499875,204725.14118342026,-116.0239459665799865,177308.10109241538,-122.7338988972599902,188802.0859274999,-111.66502238612
198257.97942441334,-123.1806082674099792,186668.21814547933,-116.2472618997099966,187600.60617319912,-111.9215588035799836,188738.42668993632,-117.4526213767499878,183535.92380807717,-118.9433603847799926,225164.39533723755,-118.1428952417099932,205910.94975701245,-121.0816607353000047,205961.22361356927,-118.3984441826799805,178214.35655127871,-111.9136989334499783,190372.74392509315,-116.5623536210199797
199492.05357416971,-127.9540134018799898,190895.98059009806,-115.1659228419700009,188728.00260699579,-111.5172165726099814,190175.3947867006,-114.2437217228599873,183810.21747353148,-125.7302724486600023,227158.01916623994,-121.4453828157699883,206196.47545063969,-126.6678130496100035,207306.0132115541,-110.631332911940006,178487.16982823205,-118.6323464808599791,192020.74989560072,-114.3684394402099823
200545.78700276993,-124.2339362377699951,191467.21706742685,-121.718576463789986,191556.2462379199,-116.391785513439998,191953.8845959801,-119.4111661132299952,185068.20519062145,-123.9889987947200035,228109.16942399271,-124.6446821182699975,206730.6677282552,-119.8681143729699835,216513.66504906543,-114.8858849006499833,178962.16353807042,-114.7665358664699791,193033.63610486406,-117.0195015286099926
201232.93256910292,-122.0806236306399906,193646.28327583857,-116.9828857265000007,191884.49611301756,-117.5562110436100051,195432.67335891628,-118.7210733121199832,186896.93207615097,-118.3300658293399858,228780.79323722508,-121.3832326983999786,207249.60555391843,-121.5746917144300023,216843.24552937461,-114.86934844996,179483.19804849942,-113.9913399624399796,193294.10223301864,-115.1505167979299809
201967.30012654036,-114.9358612403499928,198279.76038356575,-115.3131298252799862,192547.67211731356,-109.2911722026599929,195766.73461628891,-127.6058225422299865,188155.97618630496,-119.3767975545000008,231054.54881029261,-127.1184721915599875,207791.03810002706,-123.7460034908500001,217059.45981931813,-107.0782361263999856,180175.48518825804,-117.3088767297300018,194711.11621342549,-120.6784781701999801
202147.59024456411,-114.2273665273699801,199814.38314140859,-116.5177536919100016,193149.29861020048,-107.5226729441600067,196843.70329177809,-117.4015117860799928,189629.76234181328,-118.2696681399699792,231421.75924591875,-115.306247537889987,208174.94801054788,-123.7478859030399856,217765.40950767979,-113.7406821218299907,180708.50905470795,-119.1842846948800052,195090.79920377033,-115.9740038690199805
203105.35266761602,-115.398549016839979,201712.49150225205,-118.96782853194,193375.91515993446,-112.2927213705499976,198393.6621665081,-120.3403805275399913,190236.95684331052,-118.1119343233299896,232085.33830673275,-118.9699248562500026,208931.56367328891,-121.5844770149499816,221966.70411702217,-113.3109761954000016,181704.40731678344,-119.6680174300699941,197592.13620095603,-116.5526681079900011
203825.75633028817,-122.0807738166699887,202036.40757630109,-115.7751182847299838,193625.99602315742,-110.9496668491200064,198748.49753375919,-119.5262045167699791,191611.94193659655,-114.0763859117899978,233725.93289239502,-123.9594445756199828,209195.11326246753,-122.5944762501899841,222150.45117517813,-113.06183196325,182191.9738273462,-107.6213153413399933,197964.13748562514,-114.9349320940099796
204518.64770599809,-122.23651089626,204209.01342183032,-118.0997018649700003,196838.85592519594,-112.314079198739989,199226.98654253664,-123.9939949407599893,192015.19613791706,-123.8166847019199957,234096.04004827223,-124.199831373649999,209476.64322706785,-116.1177723407299987,222702.82768091024,-110.0858881698100045,183881.30342070704,-114.2099774321499972,198409.50803528186,-115.9867978646799993
208075.9391022709,-117.2536559278699992,204769.47670941027,-111.5810147987500041,197214.63297927507,-115.0737259177499816,199943.64523993205,-115.7870144702000056,196321.32440886035,-118.3149477633899943,235026.71035651048,-122.5361691276999916,211134.44667808693,-115.7590232124299797,222990.51682276669,-114.5342225859299953,184988.60201351509,-108.5845153429299895,198643.07619540628,-116.1080935057100015
208292.12354766423,-121.2570022959399972,205283.24461991605,-112.555289877039996,198246.85476823441,-111.5377303918599801,202168.46798952817,-116.2246641158599796,197421.58455667918,-123.1115909806399878,235852.85709899957,-121.9833616370799797,211481.53896187625,-123.2865855091899898,224890.02604860673,-113.1281651796699913,186522.23929689915,-115.1556429211100005,200736.69057419433,-112.3269917931899891
209850.82323816295,-119.8298194568199901,207214.85642203099,-113.7046983232899885,199670.14285370186,-107.6916021229199881,203340.8546432825,-123.472194463540006,197607.84858951299,-118.7750107501999816,237429.56948042017,-121.0166706901800063,211659.29083585253,-119.380548719849997,225195.21008884507,-103.4446814689499939,186723.8374268527,-118.4046703562299848,201661.42352040356,-112.3005147399099993
210594.99450624832,-117.3519476784499882,207763.35188321392,-118.426688605399988,200594.91730936868,-112.264586228259986,203546.77921248977,-115.2760307683499828,197931.31967354235,-116.0693017569400066,237792.65058101362,-116.3416464663699793,212209.27602915418,-114.5984420662599911,226433.1113346105,-111.4489962551099888,189764.04288308213,-112.5431066018199995,202546.44609708143,-120.4926777144000023
212377.28056732467,-117.78058149908,208980.12482949157,-117.5718292205699806,200916.84226732054,-116.3411680985699941,206519.95997338733,-120.0193773448000053,198124.07305228559,-118.5887987189299787,239192.17426708679,-120.5902892145599872,213590.44105445265,-121.4951961366299992,227248.81806240389,-108.4891640259899923,190023.33011054177,-112.5069692931799916,203190.84330013893,-119.3799423629599795
212606.55911357503,-122.6521404116799937,209828.90862568989,-113.0711160084699992,202550.44326738592,-107.2225442788999881,208418.89082355993,-118.5643354530699862,199237.56359080647,-117.3722655699999956,239725.68481811637,-120.6935706835400023,214143.53318651079,-120.2100889474399986,227985.88551808471,-110.1285534796799931,190421.02097508321,-123.0558863845099887,203536.11982996528,-122.0478235182499981
212930.92723151701,-120.9180329216299862,211221.50741566013,-119.6383592786199865,202800.5902222636,-108.9443734401199887,208681.10542886723,-111.726785328510004,202849.71662104429,-121.0738500459299868,241384.5819048646,-125.4735885254399927,215799.84828503776,-117.4197794132300028,228779.09497111193,-112.5270010335100035,191153.47697006369,-115.6219542740900005,203920.87941914075,-117.5905144472600052
214828.02627705527,-117.3426811981599935,211428.72847571504,-115.8391670056399785,203006.01686582652,-112.7417513462799826,211904.79900871583,-116.8752454430999985,203040.82290028011,-117.53328926396,241583.05912248358,-122.7082998919899801,216611.40214373251,-120.6711615365999816,228969.28679862628,-115.4001625926100015,192078.70367880018,-115.1614136212099875,204846.49326038348,-112.0889622783099918
215962.47138461342,-119.8426168657399837,213642.16411508519,-116.8980124532500038,203831.25105100062,-116.672439375649986,212947.08274570718,-121.7274685575099791,204367.26508959562,-121.5861371599699788,242258.27835007578,-124.4423690535599856,217149.95607479267,-122.619862911240005,231745.12873844428,-108.1718704883199958,192669.57587056736,-124.5080313576399926,205996.55155357167,-116.4132328003200025
216808.82328248634,-127.5531454620799816,214197.2876353324,-116.3760719262099878,205376.81321183218,-111.14363962534,213121.02590501781,-119.0405877951999965,204640.20489109537,-117.898970232479996,243254.19615880895,-119.6939571094499962,218183.80805100005,-120.9199167340499907,232589.50416234669,-116.7750585365699858,193118.98958467987,-116.734397802209997,207352.65188616607,-110.5695875659899907
217019.85475025293,-113.2026417051600044,215258.9726139428,-112.7838981223399908,205703.48682334758,-109.8060402973399898,214123.29825207568,-121.0128673014500006,206219.01540029348,-121.1159851227500036,243679.63734927192,-124.3226092700799932,218991.28258485166,-117.4297235516600035,233133.16989679435,-109.2343988147100045,194451.22459698118,-116.0808297777900005,208232.61526225375,-114.3515404504599923
220467.08036677134,-117.4888014895900025,215430.66284284452,-114.8293613291699838,210006.54196315338,-115.2069115986099911,214653.10607047027,-113.8538813156699798,207168.88585546789,-129.9910326904799826,246204.67505326473,-119.1010163418099803,220100.42441391872,-119.5207246581399825,234309.37344798606,-115.0412139632099976,195886.20545923051,-114.2455148809999907,208782.01813596931,-117.7985081307400035
222110.26683409111,-119.0287408314700025,218807.22343794914,-113.8532125598100033,211355.4643689579,-111.3338269948699798,215612.08492157251,-120.2002575720700005,208350.93350408774,-119.96069376378,246388.97443246473,-116.8536569540199816,220996.60659145919,-116.3082981060800018,239703.18975090038,-116.595049823269988,197729.20728254723,-117.7679096293300057,209078.49597092487,-119.3076407766799883
226219.43646659341,-121.3567640133299785,219763.07760227025,-117.0799831976999878,212031.57764057167,-107.599773347839999,216531.0490550219,-115.0185621392400035,210537.27853089441,-120.0733279366799872,246991.77618846126,-121.1045405697699943,221334.70984414581,-131.001665440829981,244578.9326632084,-114.5658706599499789,198853.04284883851,-107.6733797635099843,209861.63207666162,-117.1536069071999858
227240.2646974873,-117.4550930423600047,225384.63858791166,-113.9569432919900005,212589.11966193202,-112.8189243109100059,220829.37505410119,-120.3925742780299966,211197.01247782627,-118.7914704823199937,247381.0924940327,-125.0873138202800016,222333.47306815288,-121.8619577046799801,245594.83872994489,-111.0130655293999946,199170.59727009786,-121.3091646997399943,210060.4777613086,-121.1414468284299911
227576.22571100713,-125.0001317389499883,225658.67234530962,-115.6927681997899806,213935.59734951246,-108.5208194906900013,221867.66302728711,-117.1164249875299953,211476.46638291909,-123.1300599716399798,249935.87242448906,-128.101550955290008,226545.78529610819,-121.5462619496099985,246288.10081082177,-111.0380649822199923,199774.95889315733,-118.6722982425600031,210646.95954641115,-117.031657563039999
228043.06069591274,-122.5254631219000028,226100.475891584,-116.4279717552599887,214942.84311843475,-104.7527622413099945,222740.73614972044,-118.4778061678100012,212721.81808358217,-125.6867976452499813,251396.19774063821,-122.0875807329200025,227881.38752279187,-120.648944096259981,246890.09179960241,-104.2151752011199898,201240.1463962685,-121.8907137228000006,210927.10760872409,-116.3046356431199793
231710.12682094219,-120.5503320645499907,227593.7971260186,-114.8851341596999869,216277.807894363,-110.9156796149499935,223613.81573967599,-120.4647505910799902,213163.82337843969,-112.6354780809299991,253941.11222317392,-124.7480660593599845,228959.55976419339,-113.984606748770005,247250.92742468665,-109.6824816687799848,201705.62483222928,-110.325076944079995,211119.84481112838,-119.8745428847099953
233997.55590643224,-122.290118260449986,229365.51255752551,-113.2398387132599845,216989.76824678794,-109.8036291306399898,224255.10886262949,-120.8377279341899845,216918.3003207363,-121.5361117750099987,255240.68976439157,-119.3399321953399972,230617.11978318368,-128.6504347632999835,248160.02069672578,-112.1876862660199942,204940.51315845038,-118.1319695374599798,211372.82935577416,-124.34837017593
234273.30708610382,-123.3292005592499828,230205.13707915354,-116.2632886297199941,217680.20023483446,-106.5874480640399891,224756.26729074765,-112.7514806791799907,217164.75742581374,-114.5881548577899875,255748.97705317465,-125.2135841406699791,231325.97730535848,-121.6804761464499901,248577.66579426691,-113.3102814586199821,206105.26145653998,-118.1888025245000046,211810.64939583203,-117.7586398905199867
236896.21953577341,-123.9156182532599923,230726.28648354552,-112.9546089976300033,218393.93339869635,-109.5802511512399914,225602.58950855879,-121.0451174155599853,218759.31299874877,-125.4947254770000025,256207.70378535869,-118.6464447543899888,232404.48964418411,-125.8892892403000015,250452.71684953535,-110.1265890470299945,207520.11811818403,-109.4717049971899878,212306.19131257524,-106.0699752240599873
237878.0072056993,-117.4001370955899966,233886.58531698993,-111.8851450928499954,220308.39433757385,-116.1401022843699875,228825.31362421114,-120.3307055509600043,222415.18781083572,-123.7591637549599847,259364.04908803899,-118.1539122185500043,232773.43994746938,-116.1527568200299918,253077.02386120085,-112.7359380775099845,207757.94151330617,-113.3385678695200051,213228.09283621479,-111.2287445105699813
241658.74672894337,-119.2663701200600026,234871.79048789001,-117.9187928972399955,220643.18026907822,-106.5780319148399822,229655.43562746615,-116.7470078015799966,222756.96625910464,-117.2080971677000031,260070.52205966084,-117.079638546170002,233613.08089849301,-119.33415013907998,253483.36713545036,-109.6589883105799853,210275.27580550417,-116.25985952229999,213507.85643170288,-116.9920331616000051
241976.81727594055,-121.1473099718400018,235559.10607245702,-111.2838134169400059,221161.44546108409,-113.2325650223999953,229866.37099654009,-122.8500531557799883,226130.76567311235,-118.473914628689982,261350.67442635037,-128.0102250080299762,235292.71159614666,-117.868054892429995,255397.90036563174,-112.8830966169099947,213635.35380847115,-114.2233378457199814,214578.07290321654,-109.0690520718599994
243605.8318748102,-123.3644529418799887,236302.11773052901,-115.9038006770799992,221395.4496242561,-116.2148946176999968,230763.60882156866,-119.9013836881699996,226345.18082786832,-122.7191513875999926,261963.98121091176,-123.1100515994799872,236494.95915914142,-122.8433572321299885,256258.24574862758,-116.84473306709998,213964.21552793271,-114.7302868062400016,215130.85820919945,-118.4599537487000016
244603.15608613566,-126.1264944385399922,236871.02483859004,-115.9125640753800036,222039.62029639216,-108.1955866933499801,232122.79132946007,-117.4805751936099791,228311.0969299647,-120.2036691086999831,262387.54868843845,-120.2441528189899878,236824.50480587048,-121.6633207170799831,256648.8267416547,-110.2005929985400026,214586.8896333867,-118.0594731341400058,216186.25561222575,-115.1886729815199994
246262.05712492516,-117.507712328790006,239772.68584746035,-123.0748750648199913,223156.98757663396,-111.2625628432199956,232621.11940720836,-118.5436322292499932,228723.95542518725,-114.4012358358399975,263019.8472382613,-119.6567539922199893,238023.33834778111,-122.9683264583100021,260343.18557258344,-113.2328918988299898,214934.09114591251,-125.3115683489500038,216972.67917264017,-115.5293207175099888
247891.67801380953,-122.6040829280399856,240364.45201735173,-119.4240685813799981,224093.79536985948,-106.6433041616099895,233312.46767404605,-119.7609802735599937,230637.08295659717,-115.9679984243499855,264579.71687974625,-121.5197259101300058,239581.18965376196,-118.2330218201900035,261275.40182933737,-107.7357592281599915,215421.95843116802,-118.2880926312699893,217237.84201956404,-116.4935960991699907
248377.41750635609,-128.2584405901599775,244999.94836216853,-115.5092772129700048,225536.25533199031,-107.8820489347399981,233795.96323765176,-123.1176670174799876,231044.37934287848,-123.5408512822999962,264788.36796535162,-119.8058253661199895,239974.4536385806,-119.1495488109399896,261855.34488873399,-111.9824880083299941,216016.660802713,-119.0622670481599806,217698.59453953273,-115.7565446271599962
248701.90548265172,-120.3195052683699937,247208.54135070761,-110.6789769932699981,225794.23674566107,-112.1397619927799948,235085.8708017768,-113.0574955708100043,232900.16564755862,-120.6651772325299982,267218.43723969944,-119.855469209310001,240783.088430031,-123.35780373819,263076.98837978876,-112.7541289745599894,216352.40093422174,-115.4698265750799913,218335.50343544113,-117.3424820514399863
248878.60084643371,-127.8173422454299835,247726.58894592905,-122.9359498679699806,227391.45780497322,-114.2182392622899835,236145.97266243117,-110.8346934699700054,233165.91614939461,-117.5462820741599895,267460.72057118241,-129.2265979627699716,241275.94779255408,-115.1188513066900039,263338.06806073759,-109.4216757008200029,217281.50139060429,-108.7926825598999865,219843.75471375998,-119.5855515032999957
251576.96807633814,-117.5689352233299865,248079.04709522219,-117.3216727291400043,227648.61202325025,-108.2294623417699876,236489.87124050381,-115.7541193780299972,234529.23278784127,-120.8010518880499826,268802.9448498004,-127.6928710351599813,241692.33626299139,-122.7377273342499957,264010.49124926888,-112.1299743701299856,217751.20041657899,-117.1589859551199875,224021.84871418466,-122.1174027633900035
