"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",
1299.2916603542,1299.291660354199843,1603.11271533265,1603.112715332599683,1467.99514633149,1467.995146331500103,1454.10338540528,1454.103385405299827,1407.53211355206,1407.532113552099867,1525.6397967199,1525.6397967199,1428.23818310962,1428.238183109599952,1533.50827624233,1533.508276242299865,1363.4982198466,1363.498219846600016,1481.11702091803,1481.117020917999976
1309.95631029774,1309.956310297699922,1607.17992048852,1607.179920488500097,1472.01466633872,1472.01466633869995,1459.91377491744,1459.913774917399672,1412.59920659937,1412.599206599400072,1529.65931672336,1529.65931672340002,1434.75167557528,1434.751675575299935,1552.91111770804,1552.911117707999883,1381.64502379241,1381.64502379240002,1488.58878457496,1488.588784574999858
1313.97583243996,1313.975832439999972,1612.23431682295,1612.234316822899922,1476.66363567098,1476.66363567100006,1463.93329491446,1463.933294914500032,1420.09567187248,1420.095671872499675,1535.05608851632,1535.056088516299946,1438.77119556537,1438.771195565399916,1558.71962173831,1558.719621738299787,1393.543587053,1393.543587053000006,1496.61303371738,1496.613033717399952
1321.3134405084,1321.313440508399703,1616.25383998402,1616.253839984000018,1498.21381090566,1498.213810905700025,1470.95454654866,1470.954546548699902,1431.73513647079,1431.735136470799712,1539.22046437827,1539.220464378299762,1443.17268095083,1443.172680950799982,1566.75278883933,1566.752788839299677,1397.56310705345,1397.563107053400015,1501.28147343658,1501.281473436599747
1333.40472976332,1333.404729763300106,1620.31520718926,1620.315207189300047,1504.61303515597,1504.613035156000018,1475.14650528481,1475.146505284799782,1436.275107821,1436.275107820999888,1543.23998603157,1543.239986031599977,1464.07187795265,1464.071877952600057,1575.02293259203,1575.022932591999957,1407.32737729513,1407.327377295099718,1505.30099658785,1505.30099658790004
1346.48849049136,1346.488490491399712,1626.12773214799,1626.127732147999715,1509.23474790287,1509.234747902899921,1479.16602528131,1479.166025281299876,1456.62666125599,1456.626661255999801,1547.38308014678,1547.383080146799778,1472.66363371529,1472.663633715299962,1579.04245259947,1579.042452599499931,1414.47203825329,1414.472038253300063,1511.20859229986,1511.208592299899915
1352.97805427784,1352.978054277799853,1636.03113369471,1636.031133694699743,1515.20859371504,1515.208593715,1484.27705325501,1484.277053254999822,1460.64618000372,1460.646180003700006,1569.55226124124,1569.552261241200078,1481.42363153668,1481.423631536699751,1586.83926409934,1586.83926409929972,1427.77719458445,1427.777194584399691,1515.94030359952,1515.940303599500106
1356.99757427031,1356.997574270299987,1644.38500923402,1644.385009233999876,1522.15897691687,1522.158976916899968,1488.29657325121,1488.296573251199782,1479.61649972162,1479.61649972159966,1574.4739170388,1574.47391703879975,1497.28147065286,1497.281470652899765,1604.23431378062,1604.234313780599672,1431.998606639,1431.998606638999712,1537.34914744302,1537.349147442999757
1361.45841437287,1361.45841437289982,1655.38637617101,1655.386376170999932,1535.3449177147,1535.344917714699926,1511.94030186393,1511.9403018639,1486.40097628686,1486.4009762869,1578.49343913487,1578.49343913489974,1501.30099378786,1501.300993787900091,1608.25383620121,1608.253836201200096,1437.69879036021,1437.698790360199831,1542.9738775823,1542.973877582299787
1367.49822115042,1367.498221150399781,1665.13317831959,1665.133178319599658,1539.38307703771,1539.383077037699871,1535.22046376376,1535.220463763799665,1491.78296654979,1491.782966549799762,1583.04245297192,1583.042452971899813,1507.20858947684,1507.208589476799712,1640.13028769778,1640.130287697799753,1444.66616826049,1444.666168260499938,1546.99339759027,1546.993397590299985
1372.11719604201,1372.117196041999701,1681.65075450528,1681.650754505300025,1543.40260178847,1543.402601788499845,1539.23998540847,1539.239985408499701,1495.80248656242,1495.802486562399731,1587.60657566607,1587.606575666100065,1513.2347483192,1513.234748319199747,1644.14981011719,1644.1498101172001,1448.68568825887,1448.68568825889997,1555.78900075099,1555.789000751
1376.13672091032,1376.136720910300021,1685.67027449973,1685.670274499700093,1549.43267579355,1549.432675793500032,1543.38307951479,1543.383079514800096,1500.61303400424,1500.613034004200012,1610.21745872588,1610.217458725900082,1524.88939179405,1524.889391793999943,1653.9908638793,1653.990863879299916,1452.82142860346,1452.82142860349995,1559.80852075851,1559.808520758499976
1381.29335231119,1381.293352311199663,1690.06171274828,1690.061712748299663,1567.88424937905,1567.884249378999808,1547.40260424819,1547.402604248200072,1537.6839975783,1537.683997578300016,1650.50986481169,1650.509864811700022,1529.50827405997,1529.508274060000071,1663.13682653481,1663.136826534800087,1456.84095393893,1456.840953938899922,1566.50713916967,1566.507139169699707
1423.36200625169,1423.362006251699762,1703.8317454477,1703.831745447700078,1571.90377413071,1571.903774130699726,1557.89417712472,1557.894177124700031,1558.41997459805,1558.419974597999946,1674.40124587538,1674.401245875400031,1533.52779647075,1533.527796470699737,1673.4326336539,1673.432633653899751,1462.53799126639,1462.537991266399781,1579.33624466701,1579.33624466699984
1427.38152624174,1427.381526241699696,1707.85126544135,1707.851265441299796,1577.55226623799,1577.552266237999897,1562.75278743673,1562.752787436699687,1562.43949460995,1562.439494609900062,1678.42076587486,1678.420765874900093,1541.57600904982,1541.576009049799718,1677.45215365811,1677.452153658100078,1466.55751126405,1466.557511263999907,1591.67713838222,1591.677138382199696
1431.77719573553,1431.77719573549984,1711.92219881414,1711.922198814099825,1583.61123851953,1583.611238519499687,1566.77231019189,1566.772310191900026,1581.19402975817,1581.194029758200025,1688.80407546729,1688.804075467299747,1545.59552904828,1545.595529048299788,1700.67158956607,1700.671589566100006,1487.43182023795,1487.431820237899951,1599.44079699276,1599.440796992799727
1435.99860778034,1435.998607780300056,1733.63341490643,1733.633414906400043,1587.63075853238,1587.63075853239979,1571.88425172738,1571.884251727399712,1585.21354976964,1585.213549769599918,1696.71591382516,1696.7159138252,1550.99339779517,1550.993397795200047,1704.69110956932,1704.691109569299891,1501.21522579067,1501.215225790700057,1609.88957647381,1609.889576473799928
1440.27511084914,1440.275110849099742,1763.30730115075,1763.307301150699907,1592.92320387105,1592.923203870999708,1583.10822225202,1583.108222251999901,1599.11271323701,1599.112713236999747,1720.9012903558,1720.901290355800025,1564.95888357333,1564.958883573299766,1711.1703284551,1711.170328455099927,1505.2347457868,1505.234745786799971,1614.59003549775,1614.590035497699766
1462.13303282121,1462.133032821199772,1767.32682470384,1767.326824703799951,1599.67714198321,1599.67714198319981,1587.12774224507,1587.127742245099847,1642.9182007017,1642.918200701699785,1726.51402774713,1726.51402774710004,1568.97840357534,1568.978403575300031,1715.85126765822,1715.851267658199952,1545.43267351965,1545.432673519600025,1622.1277312099,1622.127731209900043
1466.15255281014,1466.152552810099672,1780.30257840124,1780.302578401199747,1618.42175252431,1618.421752524299785,1591.60657658297,1591.606576582999872,1646.9377207117,1646.937720711699962,1730.53355104193,1730.533551041899946,1573.55226141278,1573.552261412799902,1723.40275919112,1723.402759191099897,1549.45219885151,1549.45219885149981,1627.14040631018,1627.140406310199975
1476.30719556715,1476.307195567099818,1790.88731597739,1790.887315977399787,1644.46309576007,1644.463095760099797,1595.67713945028,1595.677139450299812,1651.70922088996,1651.709220889999865,1764.28068768173,1764.280687681699868,1578.47391721155,1578.47391721150006,1728.36058259471,1728.360582594699731,1558.12251242784,1558.122512427799843,1660.08126936007,1660.081269360099663
1485.03744344562,1485.037443445599815,1794.90683596819,1794.906835968200078,1650.93772189076,1650.937721890799815,1600.39780113803,1600.397801137999971,1703.15080773322,1703.150807733200047,1768.3002076788,1768.300207678799775,1582.49343930933,1582.493439309299897,1732.38010259697,1732.380102596999672,1588.92320139366,1588.923201393699852,1666.80381763913,1666.803817639100083
1493.07023375901,1493.07023375900007,1799.09617045425,1799.096170454200087,1658.80099978784,1658.800999787799806,1607.11271562345,1607.112715623399702,1707.17032774144,1707.170327741399882,1774.50059415617,1774.500594156199888,1587.04245314907,1587.04245314909985,1737.63341603774,1737.633416037700038,1603.17991973261,1603.179919732599951,1671.56483815299,1671.564838152999976
1517.08774842396,1517.087748423999976,1811.73094009136,1811.730940091400038,1674.1778774971,1674.177877497099866,1611.1799207742,1611.179920774199666,1711.85126695064,1711.851266950599888,1778.52011611596,1778.520116115999818,1599.81212967492,1599.812129674900001,1742.73672165859,1742.736721658599883,1609.06366187916,1609.06366187920002,1675.86509682377,1675.865096823799827
1531.76224340952,1531.762243409499653,1815.75046008156,1815.750460081600062,1686.06171043246,1686.061710432499688,1616.23431710234,1616.234317102299878,1715.92220033804,1715.922200338000032,1783.35114601478,1783.351146014799718,1603.83164968126,1603.831649681299946,1748.36369864936,1748.363698649399787,1629.53472038232,1629.534720382299831,1680.15621801853,1680.156218018500108
1551.75602745686,1551.756027456900022,1828.03402134378,1828.034021343799843,1707.92219660025,1707.92219660020009,1620.25384025845,1620.253840258400026,1720.19174966096,1720.191749660999897,1797.41195756499,1797.411957564999732,1608.23431391794,1608.234313917899721,1754.12961333453,1754.129613334499931,1640.4307266853,1640.430726685299753,1684.1757380212,1684.175738021199772
1559.25298459652,1559.252984596500022,1837.11002559747,1837.110025597499765,1714.02436361256,1714.024363612599696,1624.31520745873,1624.315207458699653,1724.21127389321,1724.211273893200078,1801.43148085794,1801.431480857899707,1612.25383708905,1612.253837088999712,1760.02831430499,1760.02831430500009,1655.00956686043,1655.009566860399895,1689.67027581699,1689.670275816999941
1583.89485131924,1583.89485131919991,1844.28102665935,1844.281026659300087,1718.04388362475,1718.043883624699896,1630.12773241043,1630.127732410399852,1735.06323568416,1735.063235684199747,1819.1106919775,1819.11069197749975,1616.31520430492,1616.315204304899902,1765.96277613433,1765.962776134299926,1694.01551259132,1694.015512591299733,1694.06171407426,1694.061714074299738
1592.36001217724,1592.360012177199672,1864.58264137908,1864.58264137910009,1756.02831315461,1756.028313154599795,1637.72439395851,1637.724393958500053,1757.96277189216,1757.962771892199718,1823.13021197319,1823.130211973199941,1622.42175265994,1622.421752659899988,1771.30730514828,1771.307305148299741,1708.01139993668,1708.011399936699938,1708.40256588559,1708.402565885599863
1600.24135393735,1600.241353937299657,1899.82780504275,1899.82780504269976,1763.67974350966,1763.679743509700068,1641.7439164104,1641.743916410399828,1770.50059357865,1770.500593578599815,1827.79787151301,1827.797871512999783,1628.3152078565,1628.315207856499903,1775.32682935219,1775.326829352200087,1764.22890257324,1764.22890257319977,1712.42208588709,1712.422085887099903
1606.93358015492,1606.933580154900025,1917.09961958121,1917.099619581199926,1767.69926352055,1767.699263520499693,1648.47805494202,1648.478054941999738,1774.52011554757,1774.520115547599738,1832.00919302523,1832.009193025199687,1633.7243919349,1633.724391934899806,1779.49741740843,1779.497417408399991,1779.35114498572,1779.351144985700097,1721.43331824549,1721.43331824549977
1612.3152038268,1612.31520382679991,1951.08120855081,1951.081208550800047,1775.81928838059,1775.81928838060002,1663.89367197459,1663.893671974599778,1779.5839904293,1779.58399042929977,1863.87588743186,1863.875887431900077,1637.74391440402,1637.743914403999946,1783.58399104728,1783.583991047300051,1793.57797935726,1793.577979357299676,1736.34417446409,1736.344174464099975
1640.39016000345,1640.390160003400062,1967.54379148779,1967.543791487799803,1779.83881326764,1779.838813267600012,1674.91771649588,1674.917716495900091,1783.60351167409,1783.603511674099985,1867.89540742649,1867.895407426499781,1644.13028785431,1644.130287854299691,1824.28672436229,1824.286724362299985,1800.30392788969,1800.303927889699927,1740.36369446443,1740.363694464399933
1647.70921842796,1647.709218427999981,1976.92685221629,1976.926852216299712,1784.30258142971,1784.302581429699778,1680.70638923546,1680.706389235499952,1788.88467481995,1788.884674819899825,1883.7512011213,1883.751201121299793,1650.1424032806,1650.14240328059986,1828.30624712255,1828.30624712249982,1804.32344787712,1804.323447877100072,1745.00017728229,1745.00017728229977
1656.04320489339,1656.043204893399882,1986.54650351455,1986.546503514499812,1804.83618024263,1804.83618024259976,1693.24396164296,1693.243961642999687,1793.07201453755,1793.072014537499847,1897.13573837743,1897.135738377399766,1659.10991354955,1659.109913549500102,1837.76585049692,1837.765850496899922,1815.77835027309,1815.778350273099926,1752.36369932626,1752.36369932629986
1704.6696340415,1704.669634041500097,1993.96472276344,1993.9647227634,1808.85570025216,1808.85570025219976,1723.20183951707,1723.201839517099863,1811.18660823372,1811.186608233700093,1906.04445618879,1906.044456188799808,1691.05239702492,1691.052397024900068,1841.78537049518,1841.785370495199907,1819.79787026038,1819.797870260400025,1764.30853105324,1764.308531053200106
1708.68915403164,1708.689154031600078,2007.81839108483,2007.818391084799706,1837.85899530112,1837.858995301100087,1738.73671966229,1738.736719662299941,1819.05138745768,1819.051387457699995,1915.38755188197,1915.38755188200002,1700.60182730698,1700.601827306999888,1848.28102803887,1848.28102803889987,1827.07090876265,1827.070908762600077,1780.88148336553,1780.881483365499657
1716.19174686015,1716.191746860100006,2015.78393381634,2015.783933816299843,1848.65386936938,1848.653869369399665,1771.49741351713,1771.497413517100078,1823.07090996585,1823.070909965799721,1963.72518658335,1963.725186583299995,1724.65924907986,1724.659249079899828,1860.33887575472,1860.338875754699978,1831.79787238416,1831.79787238419976,1795.09413206018,1795.094132060200075
1720.21127107568,1720.211271075700091,2019.81554826319,2019.815548263200066,1852.6733941164,1852.67339411639977,1776.62811851456,1776.628118514599913,1828.00919257414,1828.009192574099866,1972.65300004587,1972.653000045899712,1729.92138230022,1729.921382300200087,1865.55950892444,1865.559508924399775,1836.00919388771,1836.009193887699887,1836.84795784952,1836.847957849499828
1724.90129158175,1724.90129158179979,2059.86788129511,2059.867881295099316,1857.46192520784,1857.461925207800041,1791.49035016925,1791.490350169199695,1832.02871454095,1832.028714540899721,1979.40998839894,1979.409988398899706,1736.98065450045,1736.980654500399843,1875.64128395654,1875.64128395650004,1840.32441637462,1840.324416374599871,1854.39440016797,1854.394400167999712
1730.51402896402,1730.514028963999856,2065.84231023474,2065.842310234699647,1863.16696748181,1863.166967481799921,1804.96339112854,1804.963391128500001,1836.30625026571,1836.306250265699866,1985.73071596182,1985.730715961799882,1741.00017451081,1741.000174510799746,1883.46595918612,1883.465959186100003,1847.03333690169,1847.033336901699835,1863.6169351475,1863.616935147500038
1734.53355225288,1734.533552252899876,2081.29248342478,2081.292483424799676,1867.18649236565,1867.186492365599853,1808.98291111689,1808.982911116899681,1847.25836484461,1847.258364844599776,1989.7502379171,1989.750237917100087,1750.12961124605,1750.129611245999962,1889.97958024354,1889.979580243500088,1851.05285688887,1851.05285688889989,1872.06950774995,1872.069507749899902
1739.06323703315,1739.063237033099988,2085.31200484576,2085.312004845799487,1871.61694036628,1871.616940366299781,1814.76844197656,1814.768441976599652,1857.27027810869,1857.270278108700033,2002.65165637051,2002.651656370499945,1799.07664830299,1799.076648302999722,1893.99910265399,1893.999102653999665,1859.63502768238,1859.635027682400043,1876.08903250656,1876.089032506599772
1744.36369571352,1744.36369571349996,2109.85692004081,2109.856920040800097,1875.62176310511,1875.621763105099938,1819.75046017815,1819.750460178099721,1861.28980149062,1861.289801490599977,2006.67117997627,2006.67117997629975,1803.6610044278,1803.661004427799976,1899.17283213117,1899.172832131199806,1863.65454766961,1863.654547669600097,1881.8276494276,1881.827649427599676
1753.35937996094,1753.359379960899781,2113.87644215845,2113.876442158400087,1879.64673134198,1879.646731341999832,1823.79787028782,1823.797870287799918,1873.98719914373,1873.987199143699846,2019.79602768143,2019.796027681399657,1810.76844084977,1810.76844084979984,1907.80093631122,1907.800936311200071,1871.64777200013,1871.647772000099843,1907.06702696585,1907.06702696579986
1757.37889995534,1757.378899955299852,2122.30610163464,2122.306101634600047,1891.17282860193,1891.172828601899702,1828.28672486796,1828.28672486799996,1885.24904619799,1885.249046198000078,2023.81554767329,2023.815547673299981,1840.3048947854,1840.304894785399932,1916.23988900931,1916.239889009299981,1879.6272072843,1879.627207284299847,1926.96681347562,1926.966813475599785
1761.96277316733,1761.962773167299926,2126.32562162829,2126.325621628299806,1899.74710740172,1899.747107401699845,1832.30624761768,1832.306247617699676,1893.21292614912,1893.212926149099977,2028.57475115244,2028.574751152400033,1844.32441725492,1844.324417254899793,1922.04644976822,1922.046449768200082,1886.93441161984,1886.934411619799897,1930.98633346832,1930.98633346830001
1767.30730217406,1767.307302174099726,2142.73989977836,2142.73989977839937,1903.76662740747,1903.766627407499976,1840.00919391915,1840.009193919099737,1917.14808607386,1917.148086073899766,2034.27253946046,2034.272539460499946,1853.4619227188,1853.461922718799988,1944.40409778814,1944.404097788099981,1890.9539316074,1890.953931607399676,1967.22929066991,1967.229290669899902
1771.32682637327,1771.326826373299803,2165.29426271105,2165.29426271099964,1912.3638461029,1912.363846102899962,1844.30489575645,1844.304895756399666,1921.16760607425,1921.167606074199731,2039.15562325317,2039.155623253199783,1867.99120190643,1867.991201906399957,1948.42361527865,1948.42361527859975,1895.17282981497,1895.172829814999651,1971.2488106612,1971.248810661199963
1775.49741442529,1775.49741442529966,2174.7682380033,2174.768238003300206,1916.38336610809,1916.383366108099828,1848.32441820504,1848.324418204999793,1927.88718756851,1927.887187568499932,2043.52203432866,2043.522034328700096,1885.02058306098,1885.020583060999791,1954.5616608032,1954.561660803200078,1900.22152372813,1900.221523728099777,2004.96743924635,2004.967439246299812
1779.81928952741,1779.819289527400078,2193.53135657362,2193.531356573599618,1929.49968525238,1929.499685252400008,1852.65387021297,1852.653870212999657,1934.24977793981,1934.249777939799963,2047.54155597047,2047.541555970499753,1889.04010306924,1889.040103069200078,1964.22670157377,1964.226701573799793,1904.2410462898,1904.241046289799665,2027.20929737054,2027.209297370499816
1789.03147063364,1789.031470633599831,2203.30797888774,2203.307978887699385,1933.5192052568,1933.519205256799971,1856.67339494034,1856.673394940300103,1938.26929971889,1938.269299718899666,2072.71162477124,2072.711624771200141,1893.97958094196,1893.979580941999751,1979.08163754159,1979.08163754159977,1932.41829986389,1932.41829986389984,2033.1605309308,2033.16053093079972
1793.05099063233,1793.050990632299993,2232.64464536069,2232.644645360699532,1938.24977943145,1938.249779431399922,1861.27027873835,1861.270278738300016,1946.24978344271,1946.249783442699928,2090.89992996228,2090.899929962300116,1897.99910336409,1897.999103364099931,1983.10115753497,1983.101157534999847,1936.43781985297,1936.437819852999832,2050.46983906693,2050.469839066900015
1797.07201573777,1797.072015737800025,2236.66416536962,2236.664165369599678,1954.71436756789,1954.714367567899893,1865.3284742329,1865.328474232899675,1950.56166040799,1950.561660408000072,2094.9194499537,2094.91944995369976,1905.57516274156,1905.575162741599791,1991.41610738122,1991.416107381199702,1942.24978044871,1942.24978044869976,2054.48935905577,2054.489359055799462
1801.41195875606,1801.411958756099915,2251.35896710444,2251.358967104400102,1960.55392189403,1960.553921893999806,1873.1386213339,1873.138621333899657,1979.45344767593,1979.453447675899946,2120.44382355901,2120.443823558999603,1909.59468274937,1909.594682749399901,2006.7126513194,2006.712651319399803,1951.85544602264,1951.855446022600053,2061.34727339074,2061.347273390700132
1805.43148205307,1805.431482053099891,2268.37403095713,2268.374030957099413,1967.92463286695,1967.924632866900077,1877.15814132231,1877.158141322299791,1983.47296767389,1983.472967673899796,2144.66208286904,2144.662082869000181,1915.80093916891,1915.800939168899726,2017.83592160856,2017.835921608600066,1959.46744626694,1959.467446266899963,2065.37891698034,2065.378916980299432
1812.85570131145,1812.855701311400018,2277.22236786758,2277.222367867600033,1983.14669222149,1983.146692221499956,1893.78053712817,1893.780537128199731,1989.73071774376,1989.730717743799682,2150.26514160602,2150.265141605999808,1923.29377175186,1923.293771751899835,2021.85544160075,2021.855441600700026,1963.48696883162,1963.486968831599815,2069.84231205188,2069.842312051900075
1837.96833541528,1837.968335415299853,2286.96953028642,2286.969530286400176,1987.16621222345,1987.166212223399718,1911.81989120811,1911.819891208099753,1998.21431325952,1998.214313259499696,2157.45553036087,2157.455530360899493,1927.31329421964,1927.313294219599806,2027.81554877362,2027.815548773599852,1974.7380395253,1974.738039525299876,2084.2955639422,2084.2955639421998
1851.14905335227,1851.149053352299682,2290.98905029832,2290.989050298299835,1993.62190263992,1993.621902639899863,1918.32229919009,1918.322299190099776,2017.9893099922,2017.989309992200097,2166.76439217393,2166.764392173899971,1931.88718795248,1931.887187952499963,2039.1165695901,2039.116569590099965,1980.44942552869,1980.44942552869997,2089.41503035566,2089.415030355699847
1859.16696360015,1859.166963600099728,2298.13798917137,2298.137989171399562,1997.96472671617,1997.964726716199941,1922.3418191798,1922.341819179800032,2041.1367806484,2041.136780648399956,2171.98352037,2171.983520369999488,1974.04797176804,1974.047971768000018,2045.11511279918,2045.11511279919977,1994.54722575626,1994.547225756299658,2093.43455223217,2093.434552232200071
1863.18648848376,1863.18648848380007,2302.15751050704,2302.157510506999633,2002.21431481638,2002.21431481640001,1927.2937723185,1927.293772318500025,2054.64949188022,2054.6494918802,2181.26080833692,2181.260808336899565,1978.06749177416,1978.067491774199875,2049.14094204393,2049.140942043899481,2031.13610197889,2031.136101978899652,2100.54899190825,2100.548991908200145
1867.61693648479,1867.616936484799675,2308.21042617448,2308.210426174499837,2006.6516596736,2006.651659673600072,1931.31329476909,1931.313294769099678,2058.66901187532,2058.66901187529947,2187.43237403464,2187.432374034599883,1982.27010507324,1982.270105073199822,2060.29541724871,2060.295417248699775,2035.1556219786,2035.155621978599806,2104.56851189603,2104.568511896000012
1871.89540877349,1871.895408773500088,2312.23610257601,2312.236102576000115,2020.55523089598,2020.555230896000007,1935.88718848281,1935.88718848279995,2063.86788387937,2063.867883879399408,2215.11652507834,2215.116525078299666,1989.62190024518,1989.621900245199862,2114.70391562148,2114.70391562149961,2048.63406156414,2048.634061564100187,2109.65563162893,2109.65563162889975
1876.06950911466,1876.069509114699933,2318.78824849929,2318.78824849929969,2024.57475089618,2024.574750896199922,1962.96208303027,1962.962083030299706,2068.03412559516,2068.034125595199835,2223.55154032365,2223.551540323599501,1994.77570071709,1994.775700717099875,2118.72343862615,2118.72343862609977,2056.72964457826,2056.729644578299481,2113.85692183327,2113.856921833299562
1881.05590270183,1881.05590270179982,2330.60519127221,2330.605191272199582,2032.1835569364,2032.183556936399775,1969.94067404772,1969.940674047699753,2073.72155332491,2073.72155332490001,2232.74657164323,2232.746571643199777,1998.79522072265,1998.795220722599871,2124.29226240915,2124.292262409099741,2084.65233015446,2084.65233015449939,2139.24669492371,2139.246694923699571
1885.07542271079,1885.075422710800003,2343.25316315029,2343.25316315029976,2045.36364225357,2045.363642253599657,1974.25058298849,1974.250582988499893,2077.74107669854,2077.74107669849945,2261.01745054482,2261.017450544799422,2010.71338537949,2010.713385379499863,2157.57953684805,2157.5795368479994,2091.44707425046,2091.447074250500003,2143.26621491098,2143.266214911000127
1896.22152249981,1896.221522499799897,2347.27268533357,2347.272685333599827,2052.32565819318,2052.325658193200063,1978.27010298358,1978.270102983599822,2082.5597681904,2082.559768190400056,2265.03697054259,2265.036970542600096,2014.7329053846,2014.732905384599682,2167.87951642001,2167.879516420000066,2116.55390461431,2116.553904614299421,2147.89679082921,2147.896790829199737
1900.24104508365,1900.24104508360005,2362.16920107935,2362.169201079299447,2056.77598219297,2056.775982192999428,2001.49336686554,2001.493366865499858,2088.29556513286,2088.295565132899351,2271.71950131614,2271.719501316099915,2020.38353978156,2020.383539781599657,2171.89903640872,2171.899036408699425,2122.0035455086,2122.003545508599921,2157.83735293371,2157.83735293369954
1907.76662844414,1907.766628444099745,2368.59623329695,2368.5962332969002,2067.65043773832,2067.650437738299835,2005.51288686537,2005.512886865400097,2093.4150315537,2093.41503155369991,2275.73902445684,2275.73902445679959,2033.01454035818,2033.014540358200058,2178.99804378143,2178.998043781400147,2149.24120819626,2149.241208196299335,2180.25147527845,2180.251475278500031
1915.82046017134,1915.82046017130005,2390.18075509226,2390.180755092299467,2071.80757868791,2071.807578687899871,2010.65166001899,2010.651660018999785,2097.43455343593,2097.434553435899933,2280.74741268941,2280.747412689399415,2037.11585308599,2037.115853085999783,2186.55875698723,2186.558756987199551,2163.61723051029,2163.617230510300025,2191.08311366887,2191.083113668899377
1922.01236702679,1922.012367026799885,2394.20027866613,2394.200278666099612,2075.8270986857,2075.827098685699633,2027.57799190685,2027.577991906799971,2104.26998498105,2104.269984980999647,2284.98442129929,2284.984421299299351,2050.33044401523,2050.33044401519964,2190.57827447169,2190.578274471699837,2187.91844536166,2187.918445361699918,2211.55996512397,2211.559965123999963
1942.54213755481,1942.542137554799858,2399.35551330993,2399.355513309899827,2081.7410783242,2081.7410783241994,2039.5220330847,2039.522033084700063,2108.5685131153,2108.568513115299531,2290.51890867246,2290.518908672499485,2064.03412430894,2064.034124308899657,2195.08311397856,2195.083113978599608,2197.34289912782,2197.342899127799676,2228.37113413322,2228.371134133200022
1946.56165756693,1946.561657566900058,2403.80478987428,2403.80478987429978,2086.55976981973,2086.55976981969979,2043.54155474107,2043.541554741099837,2113.6556328551,2113.655632855099603,2315.20086124192,2315.200861241899462,2074.55976498549,2074.559764985499887,2217.11840316014,2217.118403160099652,2209.01736027437,2209.017360274399827,2234.83642257111,2234.836422571099312
1952.42361688513,1952.423616885099813,2418.09958829835,2418.09958829829974,2092.29556676647,2092.295566766500081,2062.06064736545,2062.060647365399738,2117.85692306505,2117.856923065100085,2319.22038320793,2319.220383207899425,2091.75230424836,2091.752304248399918,2221.13792314833,2221.137923148299696,2213.72027687691,2213.720276876899327,2238.855942559,2238.855942559000132
1958.56166243727,1958.561662437299668,2422.11910831042,2422.11910831039949,2097.41503319106,2097.415033191099603,2069.72155044076,2069.72155044079954,2127.1258182755,2127.125818275500018,2326.11721921183,2326.11721921180014,2095.77182425109,2095.771824251100038,2227.35117020867,2227.351170208699835,2217.73979688971,2217.739796889699383,2253.841136359,2253.841136358999383
1963.46744796709,1963.467447967099808,2428.00817547613,2428.008175476099487,2101.43455507618,2101.434555076200007,2073.74107382924,2073.741073829200096,2156.48376848733,2156.483768487300033,2330.13673921578,2330.136739215799925,2100.26998377636,2100.269983776399377,2242.0147129313,2242.014712931299972,2223.42005330772,2223.420053307700065,2259.67475941529,2259.674759415299368
1967.48697055354,1967.486970553499753,2445.63118015107,2445.63118015110012,2105.65563086655,2105.655630866499445,2078.55976533947,2078.559765339499783,2160.50329270351,2160.503292703499931,2339.30022219632,2339.30022219629972,2106.3694439632,2106.36944396319995,2246.03423291944,2246.034232919399976,2227.55154187304,2227.551541873000125,2263.6942794041,2263.694279404099682
1971.54379339477,1971.543793394800096,2450.19715335069,2450.197153350699402,2110.36944620496,2110.369446204999796,2085.29248400409,2085.292484004099597,2165.62477191921,2165.624771919199695,2344.71581366583,2344.715813665799932,2110.92327174007,2110.923271740100057,2250.95103331673,2250.951033316699971,2234.63085051104,2234.630850511000053,2267.71950096897,2267.719500968999447
1985.95755255293,1985.957552552899863,2475.01449726802,2475.014497268000002,2114.60912545067,2114.609125450700041,2090.69152006976,2090.691520069799472,2170.76439407282,2170.7643940727994,2391.01425145411,2391.014251454099387,2114.94279174222,2114.94279174219991,2299.11757967575,2299.117579675699737,2248.96050849962,2248.960508499600103,2271.73902410007,2271.739024100099407
