"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",
1745.97010699721,-68.75217487102398175,1659.89025411715,-70.22075748074598755,1313.51155920361,-68.0703441244479844,1485.84273880796,-68.248982345431983,1688.43954761161,-70.62424122260398435,1551.0554694232,-73.2259678240289983,1370.46087883017,-63.48077314217199765,1489.84274082711,-78.11582747228499075,1559.07499228002,-67.209976666291993,1634.6722794275,-67.12342872027798515
1749.98962700476,-70.66539471183799015,1678.58368608077,-66.1533435701009863,1334.99976752783,-77.6143347820049881,1489.86226155851,-64.2170598851199939,1696.43456141017,-100.7248931141400017,1555.07499145191,-71.558554311802993,1376.2876681561,-61.6557433241430031,1504.55742940718,-68.87312865849600005,1563.13023560138,-61.9445707517139963,1638.69179943571,-72.88763615727899005
1769.31847872217,-73.82088628434698265,1698.56360404942,-61.1814831271040019,1360.57088991134,-68.0897475032829786,1512.45620817271,-62.469437298511991,1700.45407891886,-80.43820528126499855,1559.13023479305,-65.120328479397983,1391.18929798691,-65.40029952340699975,1510.42750739039,-71.87581800746599435,1591.17039123724,-59.4050201403990028,1645.15517894774,-74.06419203095597905
1776.94517812154,-66.37132112944598785,1702.58312405439,-66.54111998968599515,1364.59041481873,-74.14596405904200065,1522.8178430213,-64.29518047998098465,1741.54876021599,-91.51755094132698755,1571.91593699991,-61.01127152411899565,1398.72878652321,-88.587039804751981,1520.57145800518,-82.3789808457119929,1595.18991122654,-54.80615292703500055,1656.63121565712,-66.07335538330198665
1787.89531919836,-69.3256432016669916,1737.68554394292,-78.7833074774380006,1370.70145979485,-65.69442448851899005,1526.83736301202,-59.6415363582249964,1760.68062762329,-70.915398825686992,1584.40395828092,-66.1322424754889934,1411.35054170108,-66.02283722201599375,1524.59097801356,-76.24584338242800605,1600.33565108108,-61.0548697833259976,1665.49598067723,-77.3899741027219929
1791.91484396859,-79.2960245480779801,1741.70506394975,-61.56586160167299205,1374.72098468453,-74.03264781683100155,1547.52357147011,-61.2569961865729906,1764.70014763611,-73.4635715742539898,1597.86924994392,-71.75759736191298515,1420.63090570243,-63.64938269178799125,1529.51085218279,-71.68368858974898185,1604.35517419486,-64.09706367622200655,1669.51550068595,-75.3608840371999801
1809.12717296174,-77.3468679040709898,1746.00709224454,-68.6610029231059966,1389.74719237988,-73.45683783867599435,1573.35990321399,-62.16903842162800205,1770.52712340035,-72.85156500107998985,1609.59803882801,-63.21277871776800315,1445.99617202252,-65.54689539847598185,1537.98377725861,-81.8468546470739963,1610.07965274115,-56.17068045831099685,1682.33896827366,-76.91598058683098285
1813.14669554433,-86.61431313845898165,1751.53820923749,-67.68098271085000285,1395.56045349634,-71.22581267910598485,1582.22362855864,-54.189133480252991,1775.37224819634,-79.5113332638580059,1615.55083452232,-69.70047389049298635,1450.01569203401,-66.6207640476309844,1542.01743084776,-73.49224394040098185,1615.37521040973,-62.7408777047819936,1686.35848904126,-66.2494251732709924
1818.10308142488,-77.17782486094000625,1758.590324874,-70.00589616782698925,1399.5799735095,-85.18831196790799225,1586.24314855568,-56.2103967330399994,1821.24870752294,-76.6100578381769989,1619.57035453222,-70.40589583632998905,1466.08627492706,-63.44931144141600015,1548.50700130717,-82.2594635313819819,1619.3947304002,-60.0372824860549909,1702.02850056813,-68.2634457494639831
1822.12260619564,-72.2594823385869913,1763.87207221857,-63.2353089635939935,1406.34165196407,-66.0681348764829861,1592.36341754191,-57.08053263750299755,1825.26822753586,-73.31625984670100105,1627.08289278115,-66.29801442127799735,1482.66782319273,-69.4926437724039941,1556.36853372265,-69.2308909833269863,1627.5599243807,-55.03583046534299655,1712.30910504305,-69.37890934955498755
1827.90355509557,-64.9522872985689899,1799.22677601592,-66.1059126484090028,1410.36117197725,-87.4224488285989875,1597.20067022353,-56.00427133546199315,1846.70897880578,-74.77983157329498415,1632.44546923429,-77.49433314554198635,1492.18718641856,-78.29826845805800385,1560.38805373178,-72.6405087671290059,1633.13565576202,-57.7531687354990024,1719.33822668933,-77.776185857695992
1858.65776207386,-74.54893120344999565,1809.22788820366,-60.1990194346589929,1434.53273023634,-70.63703155517998735,1601.86925024192,-69.47979980180897975,1854.03755606461,-75.0582781857259814,1644.00898582117,-62.2225332222939895,1496.20670959462,-70.90728527015198755,1570.88451581224,-69.30074525764899785,1637.15517575376,-57.8792574077990023,1753.44921413679,-74.21588101817499685
1862.67728208338,-70.9802376305999868,1818.45072279093,-64.70551352343298365,1438.55225024954,-81.37480772393399735,1613.83555073175,-54.8768167229589918,1870.03592971518,-76.8126703730529809,1656.82338637507,-70.8756611444359803,1501.27737575174,-78.37245565466898225,1578.91731280666,-70.1767648111340063,1647.52103170354,-49.20443955788999785,1759.29892589681,-74.4963712577099951
1867.86042951582,-80.28326993029600065,1822.47024492576,-59.183737736889,1443.01953167436,-81.3502398212519889,1621.77741647511,-68.6083241108219963,1887.3460153113,-76.45724868114399415,1670.09289877939,-74.94755939362099155,1505.76034539719,-61.9194939682139986,1582.9368328162,-71.6122681340739856,1651.54055169669,-54.9260916901949939,1771.45626986835,-67.66667254879800425
1882.72246829657,-68.44280468340400565,1826.81028562299,-69.2420956467859978,1449.72639013633,-79.34317190715898925,1642.7402344684,-59.7873509259309938,1891.42915673676,-80.25414689612699675,1676.32452244703,-67.44562184400697875,1513.73256373679,-67.36727671472399925,1591.19165353689,-77.07198410981098355,1658.1650262336,-62.75832207398899225,1775.47578987845,-83.6786570371679939
1890.05424242863,-67.3760639095299891,1848.40771157848,-64.00577314614099555,1453.99555817436,-75.2833627814899838,1646.75975723609,-57.68702421478599235,1899.763588931,-72.99415279516497875,1685.47385490907,-64.41748768870098705,1552.41023147392,-73.5358298777069873,1596.33565045545,-70.2739298700109883,1670.82784220178,-59.4755609293229949,1780.89033508671,-81.8389820808999954
1911.07362965428,-66.6553522327940013,1852.42723158854,-73.89548506260399535,1458.90188468167,-80.4998280828259848,1665.45347300831,-61.853286842082994,1911.37345846834,-80.2232757157349848,1707.9604341393,-67.5077183726109805,1558.67061293321,-67.7460494090879875,1600.35517358937,-67.2451280393879924,1677.65007956033,-65.1755492063599886,1787.53046289066,-83.64257798940499785
1931.04063956445,-70.9735722768340051,1864.53913065054,-74.8926699350890029,1463.76519909602,-69.46987263622600015,1696.60963585152,-54.97512177725099025,1915.39297848136,-90.92660760459398235,1728.06983704154,-67.89030044229897915,1562.6901329457,-62.0709877199579976,1604.47300912737,-67.3735265499950058,1697.15049569869,-50.8504031206899894,1791.8953220292,-77.22937741619600135
1936.48774017448,-71.29454453285700285,1871.00023470599,-63.118689653194991,1468.60799087952,-78.87307477529498075,1706.36019839393,-58.54675452847699515,1919.51775868012,-69.73429680459199155,1743.53820797147,-74.10793924679299465,1567.13023780951,-85.25985743576200065,1611.14605896624,-71.7104042814089834,1711.20880876023,-64.72601954253798315,1795.91484680134,-71.051909147393985
1947.86375830169,-69.8445512232359814,1882.23391724457,-65.54821283197199455,1486.65649347117,-80.4048020982569934,1710.37971840458,-64.9694593825259969,1925.05228505752,-80.305535305566991,1747.60531209268,-66.23501971724400035,1574.88451692365,-66.62597406600698925,1615.63468252319,-78.68677214101899135,1715.22832941592,-53.06272604995399415,1801.00508546136,-100.5959733739599922
1983.14007939089,-75.43808662569000465,1893.60977714263,-66.03677722102997885,1490.6760134844,-72.484466562882005,1715.20880928668,-72.58267986224700475,1935.30622529074,-74.589841574986991,1758.50760012865,-69.94188675393300485,1579.55975203713,-61.65518068439799005,1622.79179404315,-70.33584347128899565,1736.45028296247,-63.83757353002499685,1814.10307948641,-71.23082458496997985
2006.16035672432,-85.3402619439549991,1907.76432010833,-82.4756866279080041,1495.53683019713,-70.92020429738499825,1730.04703122333,-65.9754670496459991,1947.43007210291,-77.1918946248569851,1762.52712125985,-70.0533820865229868,1584.44799753416,-69.73782097991298175,1627.91285867705,-71.3544359780449893,1742.00709108309,-59.8674640163679894,1818.12260425876,-77.85518601738499415
2010.17987671342,-75.71885922652398875,1911.78384011931,-83.1389815484610036,1499.98113545856,-70.2593818223599836,1734.06655123469,-59.2325716374050014,1951.44959405972,-76.5881368205720034,1766.95420846744,-80.15744553804299225,1589.20066888853,-69.19124566958200235,1631.93238110137,-91.89567564234900465,1783.53045972354,-70.0954144658049925,1822.45072490113,-77.66602566925197915
2027.44801297265,-68.594301512935999,1917.74678770473,-69.6744411152450024,1504.20671472706,-86.0648879092789795,1753.35631253603,-63.5892253456629956,1993.89910312801,-79.56353837151900135,1771.37224626442,-72.30822179054300105,1594.60736531967,-70.47126901140498455,1636.44547035748,-81.36725452312100485,1789.10848976613,-57.98943757795899475,1826.73834068116,-75.2601649144539804
2047.68024438201,-73.0861360391070034,1926.4076613027,-79.3662668755579826,1508.55743183869,-67.3247817774769996,1762.95420698343,-74.8994111808709985,1998.72503252137,-79.01745994121600315,1786.1196646242,-75.7320066606099826,1603.12653765513,-68.95749523439900465,1641.15517845092,-85.9656589365679904,1794.75605358918,-60.97083888007600175,1839.80481349438,-66.8999956380369835
2067.23784317854,-72.69224285292699475,1932.09412132398,-70.8366106797379868,1513.09753245528,-82.59343255067500385,1766.9737286456,-61.03314908886500215,2002.74455641623,-81.69617098837500155,1790.1391846363,-69.0627162789749886,1607.14605766781,-70.16402140121300565,1646.74023701963,-76.18002583170999705,1798.77557359984,-56.97234124714699955,1849.92786608385,-75.7561672465089939
2073.40408147103,-75.6801807828279888,1938.27858500982,-77.4396539262269809,1534.42317048368,-79.28347878748999705,1776.89033230089,-62.4721137815599971,2018.52000659425,-81.5362865048279841,1795.45122801863,-72.75041170843098785,1623.91285738946,-65.38485754220999955,1650.75975979163,-74.2447775338409881,1804.17171782325,-54.98159386505498935,1858.80269160025,-94.4459552537379916
2077.42360146072,-76.1161956353269883,1959.4438263453,-77.10272767104598265,1538.44269049694,-73.7000289449359795,1787.27988135555,-70.15918633084098105,2030.09066901478,-86.25689678689400325,1808.03325676397,-74.74875038680099215,1627.93237981627,-66.51400512255000285,1672.03410846474,-70.5542949670309835,1808.19123783425,-59.8128642997889981,1862.82221161111,-75.80994123768400035
2081.52451811005,-81.9749132705379961,1970.45515676882,-74.6665142665909795,1551.69684448,-67.3371966346589941,1805.16782447258,-71.72976047841098055,2088.93725354176,-77.26646036956299185,1816.39298002292,-74.39317931194798885,1643.36093518062,-71.83820626205698515,1676.05362847552,-77.85460551520699785,1813.12717320403,-57.28829726682799595,1868.81509346133,-69.75162245659799935
2094.8614960538,-71.3834497657619803,1986.4615874608,-68.84020938228198335,1561.36960640921,-76.0817613574089929,1811.24701604169,-68.1628797224809941,2092.95677352874,-82.49652824204397885,1820.41250003519,-71.5150899190979883,1672.326658849,-73.34138059969700385,1680.32452356976,-78.24595476863200325,1824.04974826502,-73.319822955147998,1900.62274697045,-74.81296088081299415
2098.88101604372,-84.8235446836550008,2000.99652769533,-81.14190651202,1571.16476473322,-65.8360109078649883,1822.81028471997,-79.6911239650909803,2097.75576681042,-76.2191576491339898,1826.14148708427,-69.5738629057729836,1676.34617886189,-78.5700878125749963,1686.33896857517,-77.821034801582982,1828.06927138577,-58.08720869001599825,1906.75820647052,-74.8007373169419904
2104.00665436962,-71.3593717243639955,2005.01604768489,-84.3271337763389963,1581.20066631629,-79.1348206846139985,1826.82980616371,-72.10549960798599015,2119.95911721708,-71.5429301530769803,1838.29984313342,-66.52926370918498805,1687.14939515599,-79.70338881584200375,1701.32470815002,-92.12719247301200165,1842.85382939015,-59.7344004191529903,1915.23711810424,-71.51395026724600215
2108.02617856287,-72.410174411767002,2034.38678303076,-69.6380303119139793,1592.20039998895,-67.9282984334219859,1831.90355542535,-68.421182805889998,2124.92498039276,-79.40074242907598975,1842.31936314579,-74.68650406916498205,1691.16891516891,-71.33007955626598535,1717.69284333884,-88.317301760307998,1856.09239839234,-62.867900719883991,1921.0522836753,-74.78179366751498925
2124.68909267682,-69.06270764722498225,2038.47920590178,-67.96903913899700435,1600.1547302847,-82.5581901998019985,1836.06927448316,-61.4135373808880016,2140.08957007878,-81.23022730553299175,1853.87808022796,-66.30720945753000685,1700.92710484055,-66.90777184643499685,1721.71236335003,-88.20811530386100655,1860.11191840445,-73.4119340834450039,1938.67934293599,-83.4934842188149841
2132.88075951664,-70.41343069173097965,2069.04779309679,-67.8712878790279885,1613.57898267462,-68.82188888079798485,1853.30174553138,-68.13934659781799025,2148.46002903378,-86.3561938158679819,1871.76247977485,-68.48798973430299925,1705.82007203406,-66.7987731567710054,1726.40896638121,-76.2500830128069819,1869.42338434899,-62.26803327513400155,1942.69886294735,-72.15989290136798185
2141.5348160386,-75.19696785847798955,2073.06731308556,-65.47138048595400025,1618.79179355362,-73.0622266279739844,1858.52503808284,-68.03269301884498055,2153.8017965094,-76.5893948771339976,1875.78199978736,-68.1976319622949914,1709.83959204702,-77.7198275714689826,1730.42848880654,-86.2565297464669809,1880.89818245684,-64.6724541400379846,1959.67439457236,-89.874287974379001
2155.45388176941,-68.5999185656339986,2085.80211289472,-69.64822046689999955,1627.53905562997,-81.22493026191398225,1862.54455809563,-69.02218529866999535,2157.92753941571,-70.7279672673829791,1879.95784311501,-77.52615762265000375,1714.37972081768,-88.3990263385619809,1738.06655382095,-91.64860853886599975,1887.62093205977,-70.2755176615039825,1967.16752354196,-75.55025719561999125
2176.0114111444,-66.1610902680489799,2089.82163288368,-72.06271386589500565,1631.55857564326,-73.54986968553700385,1866.67728244288,-60.0650649892109951,2161.94706134653,-75.14642860324099125,1884.89818441619,-68.3049498123330066,1722.40896514491,-71.56943819921400485,1742.35347837052,-73.47036029568698705,1891.64045207223,-63.66431081372400035,1978.50290568662,-72.9526452582229861
2180.90000534379,-72.53243248261199455,2096.9362409904,-72.08903452426699215,1635.93238366023,-74.5644647085109963,1871.8604298795,-70.62809391769900435,2166.46297698547,-77.1777369895170008,1891.34601534991,-70.64875179975200555,1726.42848757195,-75.8283824535309914,1747.53820908945,-78.4001647497850054,1911.49823481348,-58.528285733689003,1984.0503458826,-73.40787636396598215
2235.30850373231,-65.7675097375719984,2114.16865786018,-79.44062869679498785,1649.29594592676,-79.3188160137139844,1875.95784163753,-66.88267796167698955,2191.4611798025,-70.233718931900995,1895.42915677494,-68.48666199458799025,1763.70136929245,-74.5108459512329941,1751.60531321029,-78.7287025345909794,1915.51775482611,-69.22491252040200015,1994.66374087992,-73.29252030175800285
2255.47262766568,-66.8574998532809841,2136.61078721762,-73.00952971115498235,1654.16502582463,-77.76894893951597925,1881.44773303971,-67.2047911791459851,2196.5558827445,-78.4092601202970056,1900.50142655848,-71.41018034555699465,1797.00508384886,-70.3817950415289883,1757.35631512125,-75.5353240726680039,1924.625241812,-67.70503311694000075,1999.56987849613,-74.5181501525430004
2259.4921476582,-64.46081968559900565,2148.54534098957,-67.9441871630720013,1658.18455117535,-76.5163287568149994,1888.74865003246,-67.6237878772829785,2201.67246339555,-74.3975540445079841,1904.52095018479,-67.30535779750798005,1814.33953581829,-77.07946851030399635,1762.50760124523,-74.27775726350799315,1938.65814033125,-66.81730262421200435,2014.60187185131,-82.08658043273200605
2275.99826383102,-65.9888968897830066,2170.86742618008,-69.2383240308139986,1663.89025844928,-97.0439628262950005,1892.76817004537,-70.2698081649720049,2205.69198338267,-71.56199891724997965,1908.90230824479,-74.72280606667800355,1819.23900672176,-77.6342523698419879,1766.52712237605,-81.16682999995799685,1958.46081734744,-72.6400997845829861,2018.62139183972,-82.47462199308398535
2286.3088436854,-69.5044489895410036,2225.38922743282,-66.39660918111900375,1669.45347763193,-86.703870728040982,1909.7467850927,-62.7896171552109903,2209.95859201548,-75.4730651733169961,1933.29032842871,-74.1797905013089858,1823.25852673487,-68.4502603990949863,1802.30600571945,-76.49863916218700375,1963.57997162917,-68.5021528392090031,2025.40628380599,-74.74402811914598005
2290.32836367865,-73.9196642646080019,2237.22878432085,-93.9943687029419831,1673.51550348644,-83.607376700502982,1922.30568932186,-67.0464891970050016,2224.69041259841,-72.5804394556560053,1937.30985094541,-80.31871833544900565,1828.04975132118,-70.75122900561098025,1806.3255257312,-86.46237910334400535,1967.59949164206,-73.569403379141988,2031.11772411973,-74.83977904434698265
2310.82595292455,-70.8355231497799875,2249.32959007008,-65.1076375860419885,1698.06238830777,-83.09169754768700475,1929.64729485677,-66.71307049268298765,2242.87695232669,-71.10171757782899225,1943.07747794992,-68.00967962771198905,1832.0692744435,-69.4847643679409825,1833.03976032648,-81.02887608854499005,1972.60932890424,-70.46930157044698705,2048.88089201144,-84.3215434611559826
2318.7367606581,-64.5585199569179904,2253.34911006279,-60.9055012323400004,1702.08190832108,-86.6533429014649808,1933.66681486979,-72.94737177576300235,2248.04665492605,-77.71856468799199975,1956.64685449113,-76.89761379065598105,1840.42935941393,-71.9296545919659988,1841.02421322255,-85.9648874885319853,1976.64733588184,-64.0060782166789861,2053.64945015443,-72.8482261667159885
2323.43456577725,-76.3595281449150034,2258.06617992348,-61.79358678433599985,1706.58312848652,-69.02814513011600155,1939.30622539835,-65.4501592317549805,2256.73787851777,-72.9980558231989956,1960.66637450388,-79.6554323187189933,1845.09373721858,-77.1648328070299951,1849.1053911705,-80.8175845316540059,1982.47467933715,-75.2382270763770005,2057.66897328494,-74.980891468882987
2352.44518141475,-68.29728264144299005,2262.17790712623,-77.00830404059300315,1714.20921963596,-77.82720932863298885,1945.44355978063,-72.5286037161049816,2260.7574003935,-73.3187674751569885,1965.56786525611,-74.2912675781559809,1859.04109365707,-69.29637216795100565,1853.92786645007,-81.5082118233750063,1986.50290601507,-69.54213739797299325,2068.87591337524,-78.28817927266300075
2371.68137752657,-68.5306747784189836,2266.90921620077,-66.85898522043200375,1718.22873964928,-85.4024412635010034,1964.58980885566,-72.33713672203100465,2266.17791004137,-75.1331863139359936,1969.58738638819,-70.89018607466499565,1863.06061367022,-84.2608302068019836,1858.0375562799,-86.51711270391498905,1997.8991031873,-59.42284334427399955,2090.09142960444,-78.41456472641300455
2377.57574522789,-63.63647579151199785,2281.88519532653,-69.14431562664799435,1723.33822954169,-78.96777506858398935,2029.6187716387,-75.0388604181299851,2270.90921910883,-73.15147904954500255,1974.45515795608,-70.0245872070129846,1873.96478226558,-77.16445233332399285,1871.9578414175,-86.97879522503498565,2002.72503257087,-80.05739954637400015,2114.01152237326,-73.76737957076500125
2381.59526522383,-78.6419764011909873,2285.90471532065,-70.70311756608299415,1743.76765861437,-82.41041154437698405,2041.33048366978,-67.38250233735598705,2281.13065274342,-71.85167102052500315,1978.47467924954,-78.1968281875030013,1891.46052142956,-68.11603536645799275,1875.97736419108,-75.1482451573099863,2006.74455644952,-67.37370877422699755,2136.25338049302,-70.1142215625440028
2428.83013492581,-67.0690439878089818,2310.02082934048,-71.0267903787169811,1761.27863025855,-82.6539316684790035,2045.3500036567,-74.0204465649059951,2303.54477508907,-74.7687739984949925,1982.50290592731,-83.49303778485199215,1898.47883029413,-67.9405610284480016,1883.9578442191,-78.21916868674000485,2011.47153107147,-72.73050292971598165,2140.81003924308,-73.0342862501040028
2436.77331399312,-64.53377330635598215,2320.96810806813,-57.5015241601909961,1778.17337858115,-73.9376343272919879,2051.68024478127,-73.9070634210299883,2307.56429507638,-71.95510939197899315,2013.40627907735,-73.04831870943598885,1917.01679752762,-71.74389726428498165,1888.89818551978,-76.1827859256279961,2015.4910541677,-70.93051345035999555,2186.8000041073,-68.6558146269949813
2440.79586509803,-68.11870399157498905,2324.98762806432,-60.946831803411001,1791.45122786845,-77.84260178683800265,2055.6895469459,-67.0970109359969909,2312.34841494853,-72.39253231105197955,2023.11772101027,-83.8909680462869855,1923.70059844061,-72.1933048558949789,1894.0542450064,-82.42862031687599225,2021.40628071776,-74.9207903762429904,2190.81952409682,-75.3947698552740061
2444.81538767007,-70.7537919082070059,2330.30477829629,-68.05791670743599275,1795.47075149548,-75.10969667887400165,2060.02487986481,-68.9217677258060061,2318.57119234392,-72.7891253675289814,2036.27990983697,-69.44897853889599985,1942.1677803796,-73.04688256237798755,1905.57434527306,-79.5507083530299891,2030.78907339898,-61.63729282856499455,2195.22628513449,-71.68672494378199615
2460.79650906695,-85.60243864502399415,2334.87565625672,-64.343910141251001,1799.91484971864,-87.26928516756899475,2064.04440261328,-74.34669262754400125,2322.73676340736,-68.963318185605999,2079.13340750498,-70.5204970876479818,1946.1873003928,-74.9848734554129803,1909.59386528526,-82.25939959373098955,2034.9181721291,-71.44471883237198975,2200.55588331363,-77.36538820334197875
2467.9333688966,-64.31586893146200605,2355.32922914301,-69.47620017691298215,1817.14408475341,-75.3584497536429863,2069.64945476962,-69.31971136695398155,2328.08810468308,-83.9074520207059888,2088.51646823348,-75.92547736176200565,1951.43007270414,-88.08755929538398235,1913.74678765195,-81.8694862140679898,2042.00896434382,-75.5230225933539994,2205.37296873469,-79.055731019445005
2483.75551314418,-72.86403252167198705,2361.16285221348,-64.7272485740409988,1821.16360226274,-75.8932079492329873,2077.02640845798,-67.7846976678970063,2339.16376608716,-69.89063629786599535,2100.50964502222,-76.1830617990839866,1972.64733583031,-72.62400931536799905,1919.23711848863,-89.5864780673639981,2047.83210654847,-62.5999974943469934,2216.31381521877,-75.8289448002399805
2487.77503314405,-71.78103592841199515,2365.18237221216,-58.8687852977659955,1848.37958362475,-76.76199402296398925,2081.04592844498,-66.3378985507729905,2357.30591326828,-68.7045667687829959,2104.52916500962,-81.6930860890059873,1981.58190477454,-74.21522119916500035,1923.51775888156,-81.84420459747798285,2056.02487924892,-76.4594506753799973,2223.81946121056,-74.4265121026599839
2492.39904514462,-76.29725890851199175,2372.98158992749,-66.55016955959399615,1852.39910363809,-75.0075798190050019,2085.52451848731,-70.4809663975609905,2361.32543325574,-80.1801850640349866,2114.24761807289,-78.81095185201598925,2007.47153104722,-81.74750536153899785,1941.44355954741,-87.4765932179849981,2060.0443998888,-62.79214646966899215,2227.83898427289,-78.7799231238439855
2507.91493491781,-62.5861825868729934,2379.68138071308,-59.9596575271889944,1862.45147047446,-81.40871501397398875,2094.17207879576,-59.5183064495169985,2369.04390817688,-73.14158461611299315,2125.44031683502,-71.347193077704986,2011.4910541432,-78.57270079779999575,1945.66567706663,-79.9370594906650066,2065.6494541543,-67.77040414100298425,2235.83898732532,-83.52368301219698285
2511.93445821534,-84.2050844348599978,2386.09235891661,-62.368811784336003,1896.50142643291,-72.6209474787689826,2098.1915987828,-69.3025769744149895,2375.68138017816,-77.4988239550499995,2129.4598368225,-75.18142056224499435,2017.40628069285,-74.51221984135500485,1956.11474999803,-88.21538220425000485,2071.23784347664,-63.8614277917219934,2243.81869014974,-73.0317270277339785
2516.47525479634,-70.94916761629099225,2390.11188213346,-95.3851288335430066,1900.52095005995,-77.8889747889439829,2102.88101640884,-60.855214495216998,2380.02740761343,-71.0841137448609854,2147.9145942159,-77.24260417689998765,2022.52000717054,-77.34912307371197905,1961.56786520779,-90.33823136319699605,2077.06731331842,-67.66784512858700375,2248.12137726945,-79.135225355802987
2520.50355150535,-71.9721012625520014,2397.26081776974,-66.85231102863500025,1904.90230812074,-85.30385644181200135,2108.00665473103,-68.0698564788289955,2385.09578997283,-69.48998694340500005,2155.70288610196,-66.3632422562390045,2027.11772262478,-71.67136981907700005,1965.58738633946,-85.185567567652981,2082.34989721553,-70.20406636911098955,2252.16284120208,-74.618581392712002
2525.06898418886,-63.8962190180539974,2407.48974887436,-66.57957392016899665,1911.53870558815,-78.92087394444598635,2114.83332394974,-71.32109676528298775,2390.09236155358,-98.063596314853981,2159.72240608957,-73.8748110220680016,2031.4480147269,-67.7670742460900041,1971.16752393874,-87.4980716041829961,2086.36941720287,-67.36750421852400425,2256.18236119226,-78.37160078752799535
2544.07183907035,-69.61302801694600335,2411.77394335842,-70.7711184776079844,1928.47249261491,-79.7221720129840034,2133.31726581197,-63.4342584573159909,2414.86381796064,-72.37258310317298505,2165.92754045974,-74.113427172217001,2038.28410311652,-86.08416140521399005,1980.05034549971,-88.42813587306000015,2092.51646829435,-62.556820411095998,2260.73787912841,-72.91378181820698465
2548.0913614823,-67.7135754303610039,2415.7934633604,-61.00100664013500285,1952.90409071635,-75.0883223449399961,2151.91476140789,-71.48364837780599115,2418.8833379483,-74.0972437225819928,2170.46297700571,-68.82695042342899655,2042.47920858198,-71.3576306243699886,2007.53633433258,-92.29675458583398,2102.21346958504,-67.70580805639698925,2264.75740100721,-80.26096405621998965
2562.32705984801,-73.8407627710719791,2422.0762217562,-59.9669269889549949,1996.83069861369,-80.6849784197929975,2165.12935228146,-62.1514117527829908,2436.03171049764,-70.8840796195009941,2191.81322026131,-77.2293980908199838,2053.36875213928,-83.0320088180619959,2030.43499102477,-94.464648089454982,2112.70990997847,-68.00659852150599225,2269.36012582953,-73.77229447522199705
2572.94244629978,-76.0043917401870029,2437.86551864128,-64.6389626733810016,2000.85021862704,-74.65919149738598975,2170.18824861269,-70.7568987013549983,2451.4738291885,-74.0543117881709914,2237.88456491805,-77.0342487584499903,2057.64945176529,-79.42343744939299165,2051.58234797136,-92.7695374486949898,2133.55788760087,-72.07276699102499125,2273.37964581991,-72.84788498028998985
2576.96196630303,-67.1315441853419938,2441.88503864487,-67.37088557364398835,2011.37331108832,-75.4109460834409898,2188.92582998653,-68.7004921384329916,2457.99549535396,-68.3375001582169828,2242.07625113912,-66.1065250349939786,2077.63632277381,-71.4842488078329834,2055.60186795902,-86.3084477924670066,2145.32004844529,-77.6086613024569939,2278.6213281943,-73.30546937971598685
2587.18540081809,-76.79493266410298675,2470.18093231756,-61.89347187065000335,2015.39283107496,-78.8355910090510004,2201.93906876264,-67.8114945490480064,2486.5030145501,-71.62265457150198215,2249.43317850809,-70.05097397997499765,2084.44514794972,-73.18644573384099735,2059.68954947394,-95.4628742748749911,2150.72000564554,-58.67983929948299215,2282.64085182062,-68.1378491943149809
2603.48354430127,-72.69403945617298715,2518.53037059078,-62.2924711993549918,2034.28410299644,-74.9189419315920016,2205.95858875026,-61.90878411478099935,2501.85114455475,-80.1321417740939804,2254.61101380582,-64.83046834324198905,2100.66115124743,-77.02180211515599215,2064.02488239364,-81.8220145933069885,2154.73952563355,-65.5426566870969791,2287.70629863972,-65.9949618551619889
2607.50306430556,-71.44940104387799785,2526.84571980273,-65.1334922730519848,2049.02560389641,-94.2630881793419912,2213.69198377,-64.0209686044989891,2505.8706645429,-83.32449207638998665,2260.35766569633,-65.5412547957659795,2104.68067123425,-84.93467952017599005,2068.04440539632,-79.3911484468970056,2162.4629731699,-63.34864236827699785,2294.32836644741,-71.75627111778598505
