,node_num,rssi_value,simtime,time_step,kalman
148,node1,-71.31278185347398,14.727727864954,1.896804932928001,-73.1557583555708
149,node6,-70.290249060225,14.884063340872,0.4019520005209998,-67.02960233551997
150,node2,-57.69053514032299,14.890993756871001,0.40195199896700196,-65.96932515777301
151,node4,-58.899790471456,15.204928179216001,1.1203590858780004,-64.52749674498186
152,node0,-75.28398038694698,15.475468586809,1.5236702805630014,-70.28253313000185
153,node7,-78.04456549866798,15.487901651457,1.8935871172930003,-71.18751031197438
154,node6,-74.80075763801699,15.529710027408,0.6456466865360007,-68.34666236397346
155,node2,-63.402316745451,15.604928269542,0.713934512670999,-65.69345669718979
156,node3,-71.882686371484,15.758375455180001,1.445256512599002,-71.41978637858034
157,node8,-74.52579803627101,15.773254265241999,1.25307809107,-75.63700630584295
158,node5,-66.000948940695,15.796796055064998,1.4017767349769983,-70.51013923314305
159,node7,-83.68466254829798,15.889853651428998,0.40195199997199893,-73.536245684711
160,node2,-69.628700145105,16.158375530668,0.5534472611259993,-66.38480210711833
161,node0,-77.05575568989097,16.189079740385,0.7136111535760001,-71.95974513568366
162,node5,-64.499966907649,16.198748056234997,0.40195200116999885,-69.65090666822624
163,node1,-75.43468950336297,16.398714439622,1.6709865746680013,-73.86669987352069
164,node9,-70.595409806827,16.450039239905998,4.837587456851997,-66.94299341472328
165,node3,-74.358387875257,16.494168784249002,0.7357933290690006,-72.35276490722275
166,node4,-74.06370249374999,16.541589221852,1.336661042635999,-66.56636476591633
167,node9,-70.87855316011499,16.851991240500002,0.4019520005940045,-68.04533467672223
168,node0,-69.062213741444,16.876954512308,0.6878747719229992,-71.5471123196993
169,node4,-68.807911175286,16.943541223048,0.40195200119600116,-67.0786587193012
170,node6,-75.688125671613,16.959929377314,1.4302193499060003,-69.23333543337755
171,node7,-73.553826040181,17.191818444958,1.3019647935290006,-73.62025082634266
172,node9,-62.71536975825298,17.276954693808,0.4249634533079991,-66.75957401778038
173,node4,-64.620769853388,17.359929442202,0.4163882191539976,-66.81807233943994
174,node6,-72.384818673343,17.361881699396,0.4019523220819998,-69.6786110888301
175,node2,-61.531134052973,17.424004308165998,1.265628777497998,-65.8214735938539
176,node9,-67.523904306595,17.759929576889,0.482974883080999,-66.87652914171274
177,node2,-65.462146863377,17.825956307166997,0.40195199900099965,-65.81980215464216
178,node8,-73.53987079097497,17.881921741915,2.108667476673002,-75.7406618978247
179,node0,-65.45367540319998,18.08402567428,1.2070711619719994,-70.61645404998272
180,node4,-60.035965553138,18.116108976688,0.7561795344860016,-65.9571462422088
181,node3,-65.86754876097497,18.209091893059,1.714923108809998,-72.01879124055273
182,node9,-71.08453767505199,18.225956467842998,0.46602689095399796,-67.6292294806373
183,node2,-75.815921660327,18.281921747838002,0.45596544067100453,-67.38938299223965
184,node8,-66.84964231261,18.492022042548,0.6101003006330004,-73.78580006127684
185,node9,-77.55242199825199,18.681921910266002,0.45596544242300396,-69.32085567544662
186,node1,-65.29845508040799,18.712989337107,2.3142748974849994,-72.05792526078275
187,node0,-75.54420268645299,18.757586465502,0.6735607912220019,-71.6485054499304
188,node8,-72.25335762321897,18.893974041498,0.40195199895000044,-73.55514859501082
189,node5,-65.482838849687,18.895926262118,2.6971782058830023,-69.89060629582781
190,node9,-71.168185116756,19.112989379875,0.43106746960899756,-69.63323164347702
191,node4,-63.872458829145,19.227082326467002,1.1109733497790018,-65.87427583902338
192,node8,-68.736241307369,19.295926516621,0.40195247512300014,-72.74430598397299
193,node2,-60.953957525397,19.40514252024,1.1232207724019965,-66.61798970175597
194,node5,-73.66782303108998,19.512989491984,0.6170632298660017,-70.86076304478877
195,node1,-80.880959916135,19.766324949982998,1.0533356128759976,-74.10859215769386
196,node9,-66.31225476553999,19.780801183701,0.6678118038260017,-69.15244443146373
197,node8,-75.324685053086,19.805142752966,0.5092162363449972,-73.2741666025507
198,node6,-70.393662126241,19.895339879928,2.533458180531998,-68.88919603147998
199,node2,-66.28843962316299,19.981851473976,0.5767089537360022,-66.65785497515402
200,node5,-74.86989847776698,20.166325104115,0.6533356121309986,-71.8664320715976
201,node2,-55.239432193686994,20.487732403571,0.5058809295949978,-65.02560519349458
202,node7,-73.90061073306299,20.700983052711003,3.5091646077530037,-73.88944858741667
203,node9,-67.688485039862,20.705434104652,0.924632920950998,-68.9511757634855
204,node5,-75.079540596345,20.887732665714,0.7214075615990012,-72.75461625168634
205,node8,-66.614143780192,20.992164540864,1.1870217878980007,-72.36635004468563
206,node0,-64.703422351298,21.02009727263,2.262510807127999,-70.74058159816542
207,node3,-68.38528283015899,21.088835681997,2.8797437889380006,-72.47578936268582
208,node8,-65.707229857469,21.394116539745,0.40195199888099964,-71.36852606256794
209,node0,-69.29558952852699,21.422049273343,0.4019520007129991,-70.539647506277
210,node6,-72.62704306377,21.464410728365,1.5690708484370006,-69.15404595082282
